obs,pos_t_ratios,neg_t_ratios,med_vol_t_ratios
"2015-06-09 00:0",0.566986591668041,0.417524451596318,0.867825276961824
"2015-06-10 00:0",0.563094947912692,0.463965824973778,0.868315791035897
"2015-06-11 00:0",0.556572895077988,0.470555886227891,0.86759686781084
"2015-06-12 00:0",0.461764086552599,0.164300969748933,0.914395290598318
"2015-06-15 00:0",0.483065078617284,0.128949293339467,0.933562723691432
"2015-06-16 00:0",0.475497685348294,0.121430317507809,0.934137881355048
"2015-06-17 00:0",0.537311546373036,0.0369133699342253,0.945003111532335
"2015-06-18 00:0",0.536055720994236,0.0692606536669747,0.957185815135421
"2015-06-19 00:0",0.565537862355064,0.0158498881851967,0.968118813849824
"2015-06-22 00:0",0.698068564457361,-0.271605645302338,0.961405598877007
"2015-06-23 00:0",0.701087180720243,-0.265317390868031,0.98124236786428
"2015-06-24 00:0",0.684412820080871,-0.292539092016277,0.984008813289587
"2015-06-25 00:0",0.711847648850501,-0.286715398288788,0.974381977303523
"2015-06-26 00:0",0.558866550356191,-0.349270847906926,0.963184896206701
"2015-06-29 00:0",0.536891537642722,-0.315270846457322,0.995329991743355
"2015-06-30 00:0",0.486812713039827,-0.486289257475336,0.96055300851414
"2015-07-01 00:0",0.474156507371451,-0.494310952640394,0.985149019256183
"2015-07-02 00:0",0.482703534693705,-0.493585643041661,0.993084541499122
"2015-07-06 00:0",0.481181266350525,-0.383778085716169,0.99041142863135
"2015-07-07 00:0",0.47214996322702,-0.414826648807304,1.00113080002677
"2015-07-08 00:0",0.502526095322868,-0.362027860922393,1.01687101414084
"2015-07-09 00:0",0.519665057791484,-0.358633429514453,1.03489216028659
"2015-07-10 00:0",0.572910241070395,-0.372142565496753,1.0152324328536
"2015-07-13 00:0",0.558929257674018,-0.417708028678073,1.02374395486705
"2015-07-14 00:0",0.508880980047004,-0.423954913377164,1.00813113434494
"2015-07-15 00:0",0.477663300853005,-0.443582589411877,1.00496495986681
"2015-07-16 00:0",0.474065116403667,-0.42534580072784,1.03080413293971
"2015-07-17 00:0",0.477330603080533,-0.428264897226257,1.0405822350122
"2015-07-20 00:0",0.532361587293048,-0.491660400665896,1.04491014242372
"2015-07-21 00:0",0.50117719986109,-0.481677255672518,1.0481184735078
"2015-07-22 00:0",0.554958695083401,-0.445724790263794,1.08385002471717
"2015-07-23 00:0",0.535048259241241,-0.444769613900205,1.25766664433146
"2015-07-24 00:0",0.568947655691166,-0.412095038896313,1.26749295569713
"2015-07-27 00:0",0.536453983571564,-0.397405148840271,2.34093410427232
"2015-07-28 00:0",0.480885251429843,-0.369053982116672,2.58208655352637
"2015-07-29 00:0",0.438251802244234,-0.184250764925555,2.50875381079552
"2015-07-30 00:0",0.287649676007038,-0.029565123045826,2.41410954903119
"2015-07-31 00:0",0.185986766097639,-0.0674377257619113,2.33156761732159
"2015-08-03 00:0",0.212871333954677,-0.0439220192315245,2.32901808279164
"2015-08-04 00:0",0.225157483423644,-0.0302660021481822,2.319296450848
"2015-08-05 00:0",0.2385100298625,-0.0550240115802361,2.32612582717062
"2015-08-06 00:0",0.20300702872254,-0.0527420104764393,2.32649879110088
"2015-08-07 00:0",0.213994613739118,0.0508598932398964,2.38555760500046
"2015-08-10 00:0",0.196991420462496,0.0295492736619335,2.4109098174369
"2015-08-11 00:0",0.18753672055238,0.00514141726019742,2.40608571998412
"2015-08-12 00:0",0.181531463067445,0.0141829880357697,2.3904487491608
"2015-08-13 00:0",0.309514998917472,-0.0729148548490619,2.31021113308451
"2015-08-14 00:0",0.174435015397387,-0.0734235595912615,2.28478114381785
"2015-08-17 00:0",0.128415822691239,-0.140734721342491,2.28265990106179
"2015-08-18 00:0",0.13500390613083,-0.110823616246605,2.27898616214227
"2015-08-19 00:0",0.046128530891161,-0.0977165944170336,2.23643638733079
"2015-08-20 00:0",0.0890711385588162,-0.100501904312123,2.20421218846275
"2015-08-21 00:0",0.149168253368681,0.13252201156858,2.31988687284071
"2015-08-24 00:0",0.15022791096172,-0.0163986607658869,2.52115388621832
"2015-08-25 00:0",-0.0191038904308899,-0.0579950613988704,2.51864932115635
"2015-08-26 00:0",0.0163989536688902,-0.261498160292759,2.71250410355066
"2015-08-27 00:0",-0.00448403421542903,-0.263687108340013,2.63003459183037
"2015-08-28 00:0",0.129578912922531,-0.344450569214263,2.60691916083257
"2015-08-31 00:0",0.209946795273618,-0.342647168570656,2.65801061855173
"2015-09-01 00:0",0.243206933864588,-0.396051177222339,2.68719001071639
"2015-09-02 00:0",0.34755380695348,-0.583376371237421,2.73649946298485
"2015-09-03 00:0",0.215789490002758,-0.501250992780655,2.89003586749275
"2015-09-04 00:0",0.240359898721951,-0.486219074862019,2.90154961265048
"2015-09-08 00:0",0.17792634912556,-0.365198742520529,2.89379562388442
"2015-09-09 00:0",0.0287890656334565,-0.231160819077308,2.87377370245281
"2015-09-10 00:0",-0.0245841078411803,-0.160199789135522,2.97212611455131
"2015-09-11 00:0",-0.0335820122589656,-0.137988364993387,3.02367618953724
"2015-09-14 00:0",0.00268459756016308,-0.203196840152329,3.03765401908312
"2015-09-15 00:0",0.0023079709729402,-0.325695233055987,2.96591454112981
"2015-09-16 00:0",0.0256593803726149,-0.319380652739559,2.99222617066203
"2015-09-17 00:0",0.0233879686645854,-0.377315756427598,3.06997550107868
"2015-09-18 00:0",0.0361632686778029,-0.369332836284288,3.0736324374642
"2015-09-21 00:0",0.0601605652107262,-0.428376472910645,2.99190134759868
"2015-09-22 00:0",0.0333821731816041,-0.375449951461313,2.99257464934824
"2015-09-23 00:0",0.0313538148520138,-0.410522986371058,2.96778372869957
"2015-09-24 00:0",0.196195560325494,-0.52653442754781,2.98028416809988
"2015-09-25 00:0",0.160580773755953,-0.311303526830761,2.92892598045806
"2015-09-28 00:0",0.131120142228309,-0.270711669825257,2.88743066424264
"2015-09-29 00:0",0.102790762186236,-0.263293868850419,2.85622688137177
"2015-09-30 00:0",-0.0327057838604352,-0.258735078659173,2.84030561224818
"2015-10-01 00:0",-0.19039227621998,-0.520594231184351,2.72732481090933
"2015-10-02 00:0",-0.214437537554881,-0.535518264190186,2.79460119891537
"2015-10-05 00:0",-0.510831449909007,-0.402003000770439,2.73900017606663
"2015-10-06 00:0",-0.543489428545455,-0.190442944911512,2.46089432722837
"2015-10-07 00:0",-0.411477295320898,-0.320285166993167,2.43053663537696
"2015-10-08 00:0",-0.488473280490521,-0.229538701637248,2.41492049076544
"2015-10-09 00:0",-0.533387245900055,-0.234940238861351,2.23802006793638
"2015-10-12 00:0",-0.605819855302838,-0.417202454047222,2.25795661551672
"2015-10-13 00:0",-0.647653845238785,-0.384171563342504,2.31803935336478
"2015-10-14 00:0",-0.492816090129634,-0.334911266946822,2.28259647474024
"2015-10-15 00:0",-0.488147441151249,-0.399657979494664,2.35167315082699
"2015-10-16 00:0",-0.519616812458315,-0.14502567315334,2.23454718865617
"2015-10-19 00:0",-0.509533678475446,-0.101799138115199,2.20613695535919
"2015-10-20 00:0",-0.503379529914359,-0.0965643390781744,2.23082436136176
"2015-10-21 00:0",-0.415629441628879,-0.0675934492749973,2.16890398643266
"2015-10-22 00:0",-0.394603202513251,-0.0908561664060582,2.19765169412877
"2015-10-23 00:0",-0.357069286656948,-0.233866377440761,2.15327798802433
"2015-10-26 00:0",-0.35715044862126,-0.206596176064092,2.14659295218749
"2015-10-27 00:0",-0.273869395697902,-0.270579671132083,2.20226038642271
"2015-10-28 00:0",-0.187698012833982,-0.0252102790398946,2.18455210196528
"2015-10-29 00:0",-0.0821480164078631,0.129807327903643,1.6246250787857
"2015-10-30 00:0",0.035968885139744,0.0807214552651898,1.88178067729094
"2015-11-02 00:0",0.0326736033255703,-0.0705620668976547,1.9058298265441
"2015-11-03 00:0",0.0259453130080764,-0.295747588926772,2.50997683733088
"2015-11-04 00:0",0.0826301175215116,-0.328656045416974,2.50708766492794
"2015-11-05 00:0",0.0328356388886124,-0.264521176053619,2.52835961151052
"2015-11-06 00:0",0.067838691013341,-0.246775023265205,2.43457159394199
"2015-11-09 00:0",0.0806168571364571,-0.412809549019658,2.09096084828177
"2015-11-10 00:0",0.0757441436976099,-0.482820807127737,2.10685449882195
"2015-11-11 00:0",0.0702143820558117,-0.475569652788368,2.09356682721398
"2015-11-12 00:0",0.093181579168786,-0.527363294714122,2.06906141712331
"2015-11-13 00:0",0.130877844804797,-0.513927221928505,2.17563289022463
"2015-11-16 00:0",0.132721951414133,-0.588418021754363,2.18597215022749
"2015-11-17 00:0",0.0804606002358561,-0.591594878613003,2.18950319665968
"2015-11-18 00:0",0.113697532350496,-0.606517344405986,2.24898085716771
"2015-11-19 00:0",0.139179198997948,-0.533873730818614,2.27355399274701
"2015-11-20 00:0",0.131101731195952,-0.471836434423923,2.26436244631887
"2015-11-23 00:0",0.161731021356929,-0.482246163743628,2.33689452808915
"2015-11-24 00:0",0.240860290386607,-0.368687585267151,2.41819304728144
"2015-11-25 00:0",0.257830266069797,-0.418582116113249,2.43096320395765
"2015-11-27 00:0",0.261698893332763,-0.406331787516316,2.57572557796193
"2015-11-30 00:0",0.606068547528658,-0.679289290530115,2.74879233040279
"2015-12-01 00:0",0.603404704117602,-0.68052868445315,2.83562513045988
"2015-12-02 00:0",0.62145678906621,-0.695765095238738,2.9787873024892
"2015-12-03 00:0",0.557472666640973,-0.529940631984374,2.90782323854149
"2015-12-04 00:0",0.442942390610707,-0.426291323440501,3.13375159045941
"2015-12-07 00:0",0.370752449702867,-0.411676660006267,3.04745485463395
"2015-12-08 00:0",0.355819489760368,-0.496880538239452,2.96736072629044
"2015-12-09 00:0",0.383657295880237,-0.361981146554451,2.94944516234303
"2015-12-10 00:0",0.348388516034063,-0.232965305659323,2.93038535195065
"2015-12-11 00:0",0.352634225101873,-0.218350573997025,2.92056606488448
"2015-12-14 00:0",0.354120025050863,-0.205209600374581,2.93113161039692
"2015-12-15 00:0",0.336626769089126,-0.30568265566888,2.79632540154523
"2015-12-16 00:0",0.402507608196922,-0.335120794407676,2.7539860153955
"2015-12-17 00:0",0.507488638050662,-0.362468247596052,2.80225335724377
"2015-12-18 00:0",0.494063447645037,-0.42416661898586,2.77451238827994
"2015-12-21 00:0",0.428161975682955,-0.605418614790176,2.78811097540286
"2015-12-22 00:0",0.507970799340253,-0.636296278853271,2.89544898284903
"2015-12-23 00:0",0.46201775287127,-0.680789453797968,2.86633748421363
"2015-12-24 00:0",0.503891219352093,-0.741471034478111,2.88684931924365
"2015-12-28 00:0",0.517055577400573,-0.694501605376064,2.83866703101473
"2015-12-29 00:0",0.54390003385471,-0.831070871789952,2.77634489711209
"2015-12-30 00:0",0.468135069119346,-0.781214549920627,3.15331524901822
"2015-12-31 00:0",0.450087681969005,-0.859041577462414,3.14223712574806
"2016-01-04 00:0",0.377093257882865,-0.578296393340758,3.1667290757585
"2016-01-05 00:0",0.366101508413331,-0.641263075298437,3.1723530660492
"2016-01-06 00:0",0.376957700767924,-0.6300533043458,3.17748779703569
"2016-01-07 00:0",0.388608323070236,-0.693364395198904,3.25080847445668
"2016-01-08 00:0",0.335216918463484,-0.665106158498848,3.33714901504869
"2016-01-11 00:0",0.335747933243751,-0.648286543473132,3.33004074906865
"2016-01-12 00:0",0.145570193643291,-0.557335408403522,3.21598472997474
"2016-01-13 00:0",-0.263690520445777,-0.27002487080396,3.25403752997039
"2016-01-14 00:0",-0.35070954744173,-0.228260665156113,3.12209777650027
"2016-01-15 00:0",-0.27121952443454,-0.253506741647571,3.15773429469842
"2016-01-19 00:0",-0.449390461340547,-0.495748175915072,3.23001914665684
"2016-01-20 00:0",-0.606445742793231,-0.565218088387302,3.24817566357749
"2016-01-21 00:0",-0.671142359670496,-0.643322037467712,3.03797080670948
"2016-01-22 00:0",-0.658252389582589,-0.696688743080506,3.13864775097978
"2016-01-25 00:0",-0.586203393672062,-0.590149051439325,3.32701582416321
"2016-01-26 00:0",-0.570597109139489,-0.689468733928344,3.32487903126252
"2016-01-27 00:0",-0.679292187358327,-1.04117088545324,3.51141040582726
"2016-01-28 00:0",-0.489392103758661,-1.08338253780949,2.70729198802972
"2016-01-29 00:0",-0.504628916629346,-1.0150671738315,2.608129257877
"2016-02-01 00:0",-0.647860473154253,-1.06854499351997,2.47385400423265
"2016-02-02 00:0",-0.522982897014546,-1.09872020048159,1.57490358139617
"2016-02-03 00:0",-0.612532740748275,-0.912709821484479,1.59895242470766
"2016-02-04 00:0",-0.750406077128448,-1.33269370255405,1.61119100772972
"2016-02-05 00:0",-0.391459489037055,-1.52525485711004,1.44887418829192
"2016-02-08 00:0",-0.256826664383686,-1.74855639212875,1.49907062278745
"2016-02-09 00:0",0.087866976052299,-1.87438593219882,1.66433104971046
"2016-02-10 00:0",0.091300533389414,-1.96178096607452,1.46427917331935
"2016-02-11 00:0",0.107265519294717,-1.87860321006259,1.48871692626541
"2016-02-12 00:0",0.057300565764008,-1.85572035676878,1.55198937160837
"2016-02-16 00:0",0.119803976151247,-1.85885910352104,1.57699407189595
"2016-02-17 00:0",-0.0548557537467211,-1.69723320683576,1.54711966099912
"2016-02-18 00:0",0.0387262067986883,-1.73103180339586,1.42551104067828
"2016-02-19 00:0",0.0425651120671915,-1.77708262552288,1.38260908741797
"2016-02-22 00:0",0.0795731059796938,-1.82721197313117,1.40475153118209
"2016-02-23 00:0",0.15131891785632,-1.85075752690407,1.39411532624516
"2016-02-24 00:0",0.273082668445807,-1.88483417246778,1.37012728175622
"2016-02-25 00:0",0.255552416534536,-1.87710121360982,1.36180556329802
"2016-02-26 00:0",0.331066521976862,-1.90052676926256,1.34464796762297
"2016-02-29 00:0",0.296602798434979,-1.86458949500575,1.3591212336474
"2016-03-01 00:0",0.221650947259722,-1.87441129917574,1.3919791824413
"2016-03-02 00:0",0.232837564245907,-1.85795038787107,1.38905689762093
"2016-03-03 00:0",0.284223876430425,-1.87787735324885,1.36593193487412
"2016-03-04 00:0",0.131228474170161,-1.9460941991458,1.4876972941284
"2016-03-07 00:0",0.300745155690044,-2.20420788489228,1.48260703992827
"2016-03-08 00:0",0.370576504855196,-2.15109065485592,1.38141044457633
"2016-03-09 00:0",0.34259683749864,-2.15645960883119,1.37502834218361
"2016-03-10 00:0",0.397376413308771,-2.22272566631179,1.37859544551868
"2016-03-11 00:0",0.386491830193586,-2.18209357792292,1.38063779636145
"2016-03-14 00:0",0.390432089306575,-2.30194222425922,1.39299731529646
"2016-03-15 00:0",0.400351608025564,-2.30215337644207,1.38355194997172
"2016-03-16 00:0",0.280694237964221,-2.36478157859171,1.43825098628047
"2016-03-17 00:0",0.22112153185434,-2.37447195231836,1.46859744363093
"2016-03-18 00:0",0.23890807459229,-2.38115278134997,1.46274168712585
"2016-03-21 00:0",0.301901386113165,-2.27132936370232,1.41925914971047
"2016-03-22 00:0",0.398779457987053,-2.51827423543141,1.37466743012574
"2016-03-23 00:0",0.311820099260748,-2.35870284372889,1.50784895840974
"2016-03-24 00:0",0.253556555525224,-2.35570308922453,1.52943670910793
"2016-03-28 00:0",0.251938365877029,-2.45710752466917,1.53346409857063
"2016-03-29 00:0",0.19262060121058,-2.6060991406019,1.48876078423116
"2016-03-30 00:0",0.264187654628757,-2.61479712365939,1.47726818911212
"2016-03-31 00:0",0.370454610472605,-2.68785800379031,1.5356127963645
"2016-04-01 00:0",0.463911033454431,-2.68168104151214,1.51961210305305
"2016-04-04 00:0",0.46714432473492,-2.65952560645277,1.50650604082072
"2016-04-05 00:0",0.574919076362197,-2.82587889377584,1.3631453341355
"2016-04-06 00:0",0.575152856147556,-2.82924769673516,1.38135011696733
"2016-04-07 00:0",0.659067720075153,-2.92273245345253,1.35504086470925
"2016-04-08 00:0",0.764778066782026,-3.02584650765488,1.33184698114996
"2016-04-11 00:0",0.742692950137479,-3.01473438828065,1.34378718979979
"2016-04-12 00:0",0.736545561032098,-3.13210403009406,1.32878991538807
"2016-04-13 00:0",0.915627194169091,-3.08149270155127,1.22523442386961
"2016-04-14 00:0",0.753944297588694,-3.02788812894428,1.30527775928861
"2016-04-15 00:0",0.772860136698777,-3.00212411350345,1.28944526952912
"2016-04-18 00:0",0.738483044338509,-3.00845817783857,1.30299431173041
"2016-04-19 00:0",0.780057570998546,-2.98837164027173,1.27691208292501
"2016-04-20 00:0",0.907002372054777,-2.94885185079855,1.29005218419454
"2016-04-21 00:0",0.805791877761841,-2.91590451816586,1.30992608998117
"2016-04-22 00:0",0.559802837402166,-3.14379229980006,1.27373779638671
"2016-04-25 00:0",0.60524678504603,-3.07675018144855,1.27022175055433
"2016-04-26 00:0",0.760049576898056,-3.0814276246178,1.22648625470351
"2016-04-27 00:0",0.817264371632564,-3.29267315462398,1.14665656949987
"2016-04-28 00:0",0.81921330318942,-3.30257516663835,1.19613939242869
"2016-04-29 00:0",0.818390349129538,-3.26086326099545,1.28710806760088
"2016-05-02 00:0",0.662083958661922,-3.23252631256885,1.32441102821975
"2016-05-03 00:0",0.789087527150253,-3.20463549728207,1.43609600168988
"2016-05-04 00:0",0.867534043234176,-3.21850272841693,1.41842937472808
"2016-05-05 00:0",1.10976500805376,-3.2519279447737,1.3674950617207
"2016-05-06 00:0",1.15222778959796,-3.27088362633823,1.3493829913654
"2016-05-09 00:0",1.13376293545037,-3.34693469261537,1.37404324651859
"2016-05-10 00:0",1.27180778059957,-3.37022779476842,1.33783082444109
"2016-05-11 00:0",1.33613564053925,-3.4441844032343,1.33544128492954
"2016-05-12 00:0",1.31528511854099,-3.55794748359929,1.35994851552905
"2016-05-13 00:0",1.58947650663615,-3.60622618854185,1.32633818157217
"2016-05-16 00:0",1.52099177818666,-3.65154700676509,1.31773101915485
"2016-05-17 00:0",1.433020642984,-3.61097994931578,1.3460620059001
"2016-05-18 00:0",1.34879811422433,-3.63484621172883,1.403788318015
"2016-05-19 00:0",1.4941938001001,-3.70293512475127,0.89446960464142
"2016-05-20 00:0",1.52638427845168,-3.70944276931604,0.720556202674726
"2016-05-23 00:0",1.53074581508182,-3.75030901672371,0.938039816230634
"2016-05-24 00:0",1.44804465099947,-3.68348203866236,1.27449228118528
"2016-05-25 00:0",1.37191786941954,-3.45394173885055,1.28647459226985
"2016-05-26 00:0",1.18339772537267,-3.67214264448199,1.47823616231403
"2016-05-27 00:0",1.19187480548081,-3.64151635982937,1.48326140337609
"2016-05-31 00:0",1.22084612699679,-3.52525226783463,1.47753629163751
"2016-06-01 00:0",1.23839007645424,-3.54646979757535,1.52027811745436
"2016-06-02 00:0",1.234851218853,-3.55451340019244,1.51409970396028
"2016-06-03 00:0",1.21778850577467,-3.57269213336624,1.51528717809597
"2016-06-06 00:0",1.23648987779151,-3.56985654162306,1.48616149679992
"2016-06-07 00:0",1.25061976600085,-3.59854353012962,1.27411332578989
"2016-06-08 00:0",1.09034943562546,-3.4459723759025,1.32011512995182
"2016-06-09 00:0",1.07359943923402,-3.45190717837132,1.3137211114558
"2016-06-10 00:0",1.06969271433698,-3.17239886111981,1.26368928324192
"2016-06-13 00:0",1.10794385410013,-3.29465746569427,1.20032734678006
"2016-06-14 00:0",0.998281570271561,-3.52304217596175,1.13409272937823
"2016-06-15 00:0",0.933426183787683,-3.41977001040861,1.11341857577068
"2016-06-16 00:0",0.79957042977782,-3.39874857839607,1.13742504318822
"2016-06-17 00:0",0.780567089654302,-3.41358502660277,1.13662741002102
"2016-06-20 00:0",0.852691011769953,-3.23604422855126,1.07561724250125
"2016-06-21 00:0",0.827921398865514,-3.26011076921551,1.07037187323334
"2016-06-22 00:0",0.887844858139003,-3.32475941219399,1.0245379575689
"2016-06-23 00:0",0.777893453915562,-3.38116822210997,1.06160956324944
"2016-06-24 00:0",0.720667836391108,-3.30128399033668,1.03701352317525
"2016-06-27 00:0",0.55128107143914,-3.21213681783748,0.771967496806375
"2016-06-28 00:0",0.548859185757565,-2.68599406808516,1.35850625339915
"2016-06-29 00:0",0.601889544154579,-2.6415788341472,1.3355401812428
"2016-06-30 00:0",0.555473972035584,-2.7180024900058,1.29606919961938
"2016-07-01 00:0",0.51332848867869,-2.63928525391564,1.24112402550909
"2016-07-05 00:0",0.554149350723266,-2.69647806722968,1.20238767752903
"2016-07-06 00:0",0.488764007282588,-2.65819347168047,1.17488919598344
"2016-07-07 00:0",0.445367115522278,-2.60372160794119,1.18042709563777
"2016-07-08 00:0",0.437012126910732,-2.59073600730739,1.20525900127238
"2016-07-11 00:0",0.438290753921108,-2.59232766279632,1.16725272550363
"2016-07-12 00:0",0.404714755449234,-2.63428388855523,1.18901423305345
"2016-07-13 00:0",0.425702194967485,-2.56386805981966,1.22940734779828
"2016-07-14 00:0",0.706137414150656,-2.58413944326763,1.17372662903606
"2016-07-15 00:0",0.675824426662207,-2.60508535276253,1.27477852427312
"2016-07-18 00:0",0.652608982311288,-2.58081514549518,1.25881904922043
"2016-07-19 00:0",0.636162893417098,-2.56549676783535,1.25987632766311
"2016-07-20 00:0",0.653161884843991,-2.57162570000043,1.25728836105105
"2016-07-21 00:0",0.916923955448339,-2.29742899799008,1.23154675770327
"2016-07-22 00:0",0.916012320982095,-2.29792245974669,1.27331070091309
"2016-07-25 00:0",0.912086825617416,-2.30141338334533,1.29649315781809
"2016-07-26 00:0",0.966244469818023,-2.27808475450705,0.947672546444444
"2016-07-27 00:0",0.93028398464282,-2.14306288999532,0.914616867842594
"2016-07-28 00:0",0.900583737380107,-2.03508014697496,0.897818105203455
"2016-07-29 00:0",0.877725328869306,-2.00009348112726,0.900841976921481
"2016-08-01 00:0",0.92104776750197,-2.02268237486082,0.885512806525277
"2016-08-02 00:0",0.939526608969611,-2.04661472722881,0.885919401239148
"2016-08-03 00:0",0.858711850701003,-1.96907576634183,0.880150794246521
"2016-08-04 00:0",0.868728462790351,-1.94476326036402,0.885586891941197
"2016-08-05 00:0",0.821682846297714,-1.82587774141879,0.892030339744168
"2016-08-08 00:0",0.747260944856036,-1.95958276991548,0.984542909814234
"2016-08-09 00:0",0.771243195956516,-2.08783090813298,0.960979371132862
"2016-08-10 00:0",0.757669924318936,-1.99731349671278,0.964626092851221
"2016-08-11 00:0",0.752262639298851,-1.96520908817718,0.917914078008865
"2016-08-12 00:0",0.77195531967723,-1.9290560965121,0.86605016123136
"2016-08-15 00:0",0.728552459674106,-1.92092920737753,0.905271252997685
"2016-08-16 00:0",0.655013279199205,-1.86586109808453,0.899743327508456
"2016-08-17 00:0",0.677627533943313,-1.53266644477469,0.872796688817421
"2016-08-18 00:0",0.894647446884861,-1.45838393873177,0.887283392950235
"2016-08-19 00:0",0.82831772119263,-1.40052527808509,0.86221669875789
"2016-08-22 00:0",0.87200378173812,-1.44741927759984,0.910466425693021
"2016-08-23 00:0",0.952060439636736,-1.53628028796882,0.912170590801398
"2016-08-24 00:0",0.917927930801603,-1.58980682916011,0.916138829110963
"2016-08-25 00:0",0.887591402145076,-1.5806268412124,0.883583551353445
"2016-08-26 00:0",0.663471497278506,-1.37781073705521,0.816200328362285
"2016-08-29 00:0",0.838345930941047,-1.48113209218537,0.664505408699409
"2016-08-30 00:0",0.740058710641426,-1.56987617610465,0.639537242925086
"2016-08-31 00:0",0.764270708927476,-1.68147395383743,0.671830639518733
"2016-09-01 00:0",0.868394830456017,-1.85126809409473,0.598790241471802
"2016-09-02 00:0",0.847925541968488,-1.86874056493822,0.449674665582946
"2016-09-06 00:0",0.758025484841132,-1.74033026671906,0.46346364725249
"2016-09-07 00:0",0.772111798693873,-1.74379202430899,0.456681989707994
"2016-09-08 00:0",0.976528944191375,-1.74766418373854,0.503306766500047
"2016-09-09 00:0",0.936484963350644,-1.78263891254451,0.520601792055432
"2016-09-12 00:0",0.936225659042801,-1.77333477262722,0.520555359153783
"2016-09-13 00:0",0.783494836779738,-1.70106135181885,0.538034639455698
"2016-09-14 00:0",0.746513488108652,-1.68289488044346,0.538867127223088
"2016-09-15 00:0",0.760670557879619,-1.71840044805405,0.522630872878101
"2016-09-16 00:0",0.833365924280302,-1.81638751327956,0.502482454223074
"2016-09-19 00:0",0.737953715959136,-1.80562422981472,0.487285478512743
"2016-09-20 00:0",0.792366915338891,-1.96778984153596,0.481019570111132
"2016-09-21 00:0",0.720553375266189,-1.97131622276243,0.479052704489971
"2016-09-22 00:0",0.750225715165767,-1.98352011184881,0.465502596626649
"2016-09-23 00:0",0.76427647917294,-1.95797329126687,0.469197682265352
"2016-09-26 00:0",0.705050599317439,-1.95511074404812,0.456665145561123
"2016-09-27 00:0",0.682933373645929,-1.97535113032156,0.447233545161095
"2016-09-28 00:0",0.873926771021118,-1.80982538164301,0.495330538973515
"2016-09-29 00:0",0.903423751792324,-1.81982936255063,0.712195962393924
"2016-09-30 00:0",0.893018742813817,-1.73834588353433,0.757071330456691
"2016-10-03 00:0",0.916352348429292,-1.76207137445106,0.78200570768821
"2016-10-04 00:0",1.02099356073471,-1.88093298761749,0.832521051973757
"2016-10-05 00:0",1.08342416422501,-1.85854928180508,0.988148190237381
"2016-10-06 00:0",1.23776999259873,-1.92361479067522,0.996455975647351
"2016-10-07 00:0",1.07226142911264,-2.20389167468668,0.817209807761149
"2016-10-10 00:0",1.08375162760458,-2.18790096524112,0.779544800867873
"2016-10-11 00:0",1.07742107842306,-2.2373928100975,0.836613859950039
"2016-10-12 00:0",1.0738799454306,-2.24275231704911,0.823403290483495
"2016-10-13 00:0",1.12320569469966,-2.25809981955017,0.830840973848936
"2016-10-14 00:0",1.10113071107787,-2.29292367645025,0.838503366426809
"2016-10-17 00:0",1.08735746736488,-2.3265440329744,0.821596691439862
"2016-10-18 00:0",0.754646122528727,-2.00530313708511,0.784804359940051
"2016-10-19 00:0",0.761139536081317,-1.97632569600847,0.807344058678803
"2016-10-20 00:0",0.776743618727777,-1.56849889672286,0.835425583750615
"2016-10-21 00:0",0.791477375083466,-1.6178477271777,0.817055964298105
"2016-10-24 00:0",0.781626094703533,-1.75705896395832,0.867464912939254
"2016-10-25 00:0",0.778034565839346,-1.76133606568429,0.871831986039513
"2016-10-26 00:0",0.69337996709814,-1.61979196082042,0.848441132109334
"2016-10-27 00:0",0.72440206470988,-1.62881770588639,0.101736125795619
"2016-10-28 00:0",0.698090695837381,-1.60105775731618,0.0958470777122121
"2016-10-31 00:0",0.719453043681593,-1.61950898346463,0.0929618747371028
"2016-11-01 00:0",0.727679449173564,-1.59705417402644,0.103863210608009
"2016-11-02 00:0",0.750196662015403,-1.4832454908234,0.200575687304071
"2016-11-03 00:0",0.750352166475781,-1.48894324167378,0.31192696432607
"2016-11-04 00:0",0.788926498340632,-1.54714834589372,0.306423205314729
"2016-11-07 00:0",0.647793795754118,-1.5165574765731,0.237241031249376
"2016-11-08 00:0",0.645793592964973,-1.49938657798224,0.411823004158549
"2016-11-09 00:0",0.627250974185922,-1.40941502006136,0.428428826170183
"2016-11-10 00:0",0.655543693476699,-1.41184814191945,0.427191778262838
"2016-11-11 00:0",0.697441579992983,-1.40748709458489,0.421155158562236
"2016-11-14 00:0",0.6927434274959,-1.39056840140853,0.429110111736236
"2016-11-15 00:0",0.713719849378264,-1.3537446824125,0.428867675822571
"2016-11-16 00:0",0.730135556032671,-1.39357430871037,0.299090181062048
"2016-11-17 00:0",0.591937983415,-1.27659339583321,0.223634377767023
"2016-11-18 00:0",0.561647760243438,-1.26997957344979,0.2201409461036
"2016-11-21 00:0",0.532477110457937,-1.15462083679296,0.232562516013691
"2016-11-22 00:0",0.620763815672489,-1.1955104410165,0.180978604814721
"2016-11-23 00:0",0.643526834134462,-1.18987151495476,0.182020451877045
"2016-11-25 00:0",0.631486972825251,-1.16783802881938,0.143566440366882
"2016-11-28 00:0",0.647308228394329,-1.18244768601504,0.143499224948135
"2016-11-29 00:0",0.748397745701248,-1.24002236527768,-0.0973434023738672
"2016-11-30 00:0",0.86409911196614,-1.45509157542457,-0.0311594666667315
