obs,neg_p_values_lag_one,neg_p_values_lag_two,neg_p_values_lag_three,neg_p_values_lag_four,neg_p_values_lag_five
"2015-04-20 00:0",0.0805584281816289,0.0550806949429355,0.0665088730656108,0.918338488018007,0.0376938316213834
"2015-04-21 00:0",0.0838797160585636,0.0578661170460816,0.071917006884156,0.939895858224419,0.036782779248241
"2015-04-22 00:0",0.129356316072766,0.053121895444569,0.0962014129152458,0.873624732403222,0.0130385986985658
"2015-04-23 00:0",0.166256864249746,0.0408515357802962,0.106004221878788,0.892620587948737,0.014150845457638
"2015-04-24 00:0",0.168608732242958,0.0451933267764965,0.0941076391954159,0.905413276473923,0.0155893806905948
"2015-04-27 00:0",0.17201630988044,0.0510663765658693,0.0993752538024645,0.940625137865795,0.0166416311443984
"2015-04-28 00:0",0.185888682280298,0.0542974870326232,0.115769533020187,0.971507294557286,0.0145313267768732
"2015-04-29 00:0",0.186327378958427,0.0414787538251956,0.0927287915676763,0.912633586719739,0.00920699968763192
"2015-04-30 00:0",0.208799085230952,0.0455915529044342,0.107194818648951,0.949036552772027,0.00921437415583706
"2015-05-01 00:0",0.223723000080642,0.0583384728233245,0.140967299381888,0.976451821489777,0.00842506005992782
"2015-05-04 00:0",0.221171531796434,0.0569223292214367,0.140239940907127,0.947463025162604,0.00900584661392389
"2015-05-05 00:0",0.232424838034381,0.0591660888380008,0.132611636442055,0.979789422094768,0.00872909725469893
"2015-05-06 00:0",0.228060120606556,0.0521526757884567,0.126056208222116,0.939889501287547,0.0114594644718469
"2015-05-07 00:0",0.230091441789156,0.0533816343034857,0.101471585534316,0.9135275707533,0.0123182428763474
"2015-05-08 00:0",0.225861365208368,0.0510882530197173,0.103743634960754,0.936851362220677,0.0124860292500841
"2015-05-11 00:0",0.227242583099564,0.0513942328248181,0.111187664876916,0.927250894142063,0.0122108349599983
"2015-05-12 00:0",0.236127087229777,0.0529446963586743,0.110568592591722,0.86818063715813,0.0104174979423154
"2015-05-13 00:0",0.404790291715575,0.0893666231539443,0.113235957032756,0.865427582229578,0.0156398231637099
"2015-05-14 00:0",0.366909409479468,0.0982866933795913,0.12292334587112,0.840316283664605,0.015456200857238
"2015-05-15 00:0",0.411192976220365,0.0965529728639871,0.177776375435835,0.93469352673154,0.0164646531445363
"2015-05-18 00:0",0.370499101417219,0.0923099687906287,0.200691183769939,0.880181909115311,0.0174895046432701
"2015-05-19 00:0",0.3726200141322,0.0980474289175287,0.196862396243567,0.845434849833047,0.0184477895408794
"2015-05-20 00:0",0.371203917269838,0.0993276108433637,0.167094882104858,0.823299510925032,0.0148884938027634
"2015-05-21 00:0",0.491555555304977,0.104448454682541,0.154730588559614,0.895299793543708,0.0118665887830971
"2015-05-22 00:0",0.526323020883833,0.119576687272557,0.158173180512882,0.878297788409849,0.0109361901115488
"2015-05-26 00:0",0.590805167551897,0.11192992847862,0.137874817023119,0.869099234883995,0.01027429131856
"2015-05-27 00:0",0.620188610846363,0.12707425156015,0.116112202268975,0.773911755789722,0.010740329786552
"2015-05-28 00:0",0.619079311997003,0.131474338491772,0.122266294702093,0.788364537286115,0.0125678256502054
"2015-05-29 00:0",0.558712903671802,0.127254908899681,0.145201376937205,0.854769904670873,0.0151036152457804
"2015-06-01 00:0",0.514145304311183,0.114017712615644,0.142045584687768,0.903087357404886,0.012507577795662
"2015-06-02 00:0",0.557503990743489,0.109789832300102,0.128184974486884,0.893181806076483,0.0118554535732254
"2015-06-03 00:0",0.463093324054156,0.131489401173821,0.115728343343808,0.81596107630943,0.0126843490821187
"2015-06-04 00:0",0.472441179256821,0.127055929520566,0.132707617287694,0.810836810906648,0.0153753344495611
"2015-06-05 00:0",0.447974653980081,0.136399663666164,0.0923534879874977,0.934523703775992,0.0172600363713049
"2015-06-08 00:0",0.424879351908587,0.144962676371817,0.0888519283796096,0.973405824350185,0.0207379835513324
"2015-06-09 00:0",0.431622180169887,0.146335332324679,0.0920077313951905,0.966553828443581,0.0235528247916195
"2015-06-10 00:0",0.430771720722727,0.145119537785182,0.0914607567929102,0.97272836574245,0.0236766613664199
"2015-06-11 00:0",0.455258962316641,0.148774334280761,0.0913742828909609,0.973762834334608,0.0236350544786977
"2015-06-12 00:0",0.547196493107218,0.254299830125628,0.0579641082666827,0.92071266750868,0.0285917578197502
"2015-06-15 00:0",0.499054386449463,0.264557594985417,0.0950996376560892,0.98695220046794,0.0262793642285766
"2015-06-16 00:0",0.504207072812065,0.270081712540939,0.095074566538769,0.96250438746558,0.0281371868412924
"2015-06-17 00:0",0.592358823923418,0.295250174742056,0.145970931196129,0.924091856071995,0.0511906303601601
"2015-06-18 00:0",0.586712623554377,0.323504664370801,0.161804790028581,0.923779063806451,0.0536831348875251
"2015-06-19 00:0",0.614237050909986,0.32336347846754,0.151795792917053,0.951524559718171,0.0590885417278688
"2015-06-22 00:0",0.789764620056735,0.310753974496881,0.153034281110179,0.816858349624567,0.0546671848038919
"2015-06-23 00:0",0.742446575300593,0.312132391175493,0.166310031042332,0.817439757891682,0.0554441240364842
"2015-06-24 00:0",0.746151226508819,0.322471468755609,0.180279514677463,0.816750529965569,0.0555604096287368
"2015-06-25 00:0",0.732081867515639,0.338143651543466,0.160091753196857,0.896864030521685,0.0533594323234153
"2015-06-26 00:0",0.746826908767388,0.321305286082557,0.184086319640243,0.857191426357401,0.0931238764005879
"2015-06-29 00:0",0.637915350314896,0.293277459818472,0.153362040142661,0.972673467699626,0.145532238323017
"2015-06-30 00:0",0.666762994221321,0.145848307181653,0.139394850565079,0.858822462267869,0.107971054949456
"2015-07-01 00:0",0.705418684225904,0.146626041578642,0.186797383150888,0.901904815653534,0.0914477916702251
"2015-07-02 00:0",0.654273168376927,0.146653060160835,0.186475457599818,0.971165288991748,0.0880506182810377
"2015-07-06 00:0",0.503162467285707,0.103825496656153,0.177159760945109,0.940386995800084,0.0553907604245359
"2015-07-07 00:0",0.50618162060924,0.109501033957307,0.182986218452453,0.943266801827852,0.0558754413832436
"2015-07-08 00:0",0.548952627846378,0.0864823473845545,0.215528761042988,0.977510997099606,0.0602626242741913
"2015-07-09 00:0",0.533745203873327,0.0968627133261369,0.194496432705163,0.929064019533321,0.0552029326632386
"2015-07-10 00:0",0.48621727798981,0.0832319170399586,0.195082841485135,0.83228783698347,0.0533634774358195
"2015-07-13 00:0",0.50432757013446,0.0849465842278749,0.19228563506288,0.800791325204566,0.0563398772053934
"2015-07-14 00:0",0.504019709162789,0.0801440056306162,0.200236914592532,0.760075403385872,0.0663202105105061
"2015-07-15 00:0",0.51466583733356,0.0816888163718456,0.199963818060645,0.769190758739922,0.0686321408500125
"2015-07-16 00:0",0.412863743847383,0.0635561297496676,0.208714051055553,0.741091252656133,0.0712194232037303
"2015-07-17 00:0",0.426156456136611,0.0703813626609775,0.221593064092252,0.709146097643595,0.0721103265889342
"2015-07-20 00:0",0.473389789487434,0.0868045353131618,0.272395460287101,0.697717633582574,0.0839787875914236
"2015-07-21 00:0",0.480276891378839,0.0878313654829621,0.306239203305691,0.665761157450408,0.0800272131710309
"2015-07-22 00:0",0.473840279043217,0.0735992074008495,0.264516499926898,0.863895273835343,0.11858032219277
"2015-07-23 00:0",0.466914747618537,0.0698056180763001,0.231980259390617,0.913188637207241,0.157865113177817
"2015-07-24 00:0",0.455576152701512,0.0698354737534121,0.23647016764803,0.889963871093271,0.142073463339611
"2015-07-27 00:0",0.452168875332556,0.0695952345755111,0.237251304822995,0.883886140315113,0.140209950334171
"2015-07-28 00:0",0.441258175435104,0.0682147969801281,0.235960812792194,0.882569445194187,0.138244680114213
"2015-07-29 00:0",0.395904860919169,0.0579339865865069,0.227372340704537,0.899383178906753,0.135862508951495
"2015-07-30 00:0",0.617307731845996,0.0291607287177115,0.173811591251188,0.969057429432884,0.165297357654072
"2015-07-31 00:0",0.601280318378702,0.017250992692359,0.187523300929354,0.902870592955627,0.15713794603387
"2015-08-03 00:0",0.59628469124308,0.0125908314168241,0.15211072774392,0.769107820955859,0.140417214799405
"2015-08-04 00:0",0.601391858075966,0.0123319432626444,0.15846011410552,0.729205759934344,0.148396245759609
"2015-08-05 00:0",0.690244192788561,0.0136273134130243,0.155978433928071,0.726892041996271,0.131573267503324
"2015-08-06 00:0",0.714432609122923,0.011651880933281,0.142360217613872,0.716528585075068,0.136910182916267
"2015-08-07 00:0",0.643560894449939,0.0114685704446315,0.0848107515496765,0.841802123225885,0.130802615954608
"2015-08-10 00:0",0.629073520199648,0.0123216998436789,0.0837082449668585,0.821034578549251,0.125533075743384
"2015-08-11 00:0",0.658386019503036,0.0123860581371842,0.0877303072301,0.847498929305021,0.121999049986035
"2015-08-12 00:0",0.702596435486161,0.0119407019861764,0.10068397017945,0.866433071104698,0.117219737066925
"2015-08-13 00:0",0.729780723525578,0.0173884015746376,0.102294744889669,0.879955015324144,0.124379363566717
"2015-08-14 00:0",0.742925685974893,0.01950660096681,0.132183034325677,0.878153086538928,0.123378143319683
"2015-08-17 00:0",0.745723733860377,0.0148933023078987,0.123841079459345,0.965354133895143,0.0974282718042362
"2015-08-18 00:0",0.718144884431339,0.0143782528965203,0.120107305583196,0.981517747774303,0.10994036513397
"2015-08-19 00:0",0.683492361498551,0.0185152839778646,0.108945797294277,0.992450328174617,0.12177904662536
"2015-08-20 00:0",0.763192544684585,0.022641421052802,0.090848162536747,0.948096788099172,0.112666814294783
"2015-08-21 00:0",0.663298606915229,0.0524766881352108,0.0867712842621212,0.624044401784063,0.116162670584083
"2015-08-24 00:0",0.722886932268264,0.0347714034087396,0.106980016812451,0.577591832409779,0.172118744781028
"2015-08-25 00:0",0.717009915709307,0.0362888671012064,0.10305108241697,0.578162042920807,0.1554391619139
"2015-08-26 00:0",0.875156495133086,0.0313708857796668,0.0911711682399474,0.485291228271465,0.202122232572511
"2015-08-27 00:0",0.925035405125658,0.0274125403921458,0.0919293203173492,0.473444670825835,0.218330753898045
"2015-08-28 00:0",0.921177996714723,0.0280887599748054,0.0941161174995117,0.47266886460964,0.218492956048078
"2015-08-31 00:0",0.935970510950235,0.0259902209039583,0.0629147413770129,0.555167892670223,0.197006139686663
"2015-09-01 00:0",0.890194648131817,0.0261727996936904,0.0570384650786621,0.463462077672024,0.189505563313708
"2015-09-02 00:0",0.951999608942106,0.014909073446572,0.0682742112592661,0.561356977042832,0.14554296368642
"2015-09-03 00:0",0.916108831561897,0.013370346618306,0.0825339008336324,0.604009647025683,0.121469604900686
"2015-09-04 00:0",0.892557339932146,0.0131866971857373,0.079932176242415,0.588769541384589,0.12156545530405
"2015-09-08 00:0",0.826051657908426,0.00929500941221488,0.0662649441403163,0.614638600567676,0.10627154125231
"2015-09-09 00:0",0.788281411374552,0.016808651706518,0.137334089554684,0.466123446927443,0.0855635995659079
"2015-09-10 00:0",0.740086612415152,0.0166832288785108,0.124414903484062,0.491360846253531,0.0908645649460004
"2015-09-11 00:0",0.718986116646333,0.019345697211198,0.123794493652738,0.516151645510692,0.0946699653112625
"2015-09-14 00:0",0.812353781452606,0.0164738128504947,0.184173120434797,0.517438876224186,0.0882574535489314
"2015-09-15 00:0",0.792020255698838,0.0225292210249462,0.156107932884986,0.352793310185578,0.0917868973308892
"2015-09-16 00:0",0.804722452801078,0.0218908521650576,0.133925148849539,0.285170074620006,0.127525151972731
"2015-09-17 00:0",0.882616275012265,0.0229309777759034,0.142162173553866,0.258106390633988,0.158230971874895
"2015-09-18 00:0",0.880149451395543,0.0175659611071915,0.138054230457066,0.254137717251978,0.155429413403964
"2015-09-21 00:0",0.953198755907419,0.0212762590417635,0.19985729342026,0.214813304979067,0.141257266138713
"2015-09-22 00:0",0.884788816635615,0.0190796879078157,0.184408176733551,0.253111757448017,0.152101741812132
"2015-09-23 00:0",0.8918211881115,0.0151356661498628,0.16989428543982,0.26467223909026,0.163089062132111
"2015-09-24 00:0",0.947142768056108,0.0197489245157386,0.113028441496854,0.347132597566334,0.19081935549349
"2015-09-25 00:0",0.735636474700659,0.0277027256606985,0.0843550404863233,0.371485033175536,0.246439586983549
"2015-09-28 00:0",0.706456852154727,0.0214673681961496,0.0932092435243566,0.418674505419079,0.256209070669982
"2015-09-29 00:0",0.726531936835102,0.0224844576942658,0.100454780599455,0.421396223246494,0.307391810320835
"2015-09-30 00:0",0.672935124604396,0.0254401110688702,0.109953706149472,0.247294867102386,0.335757465743701
"2015-10-01 00:0",0.858178014735947,0.0359768089090084,0.113113372914544,0.272936240085715,0.49065606716711
"2015-10-02 00:0",0.891670286598063,0.0270673291746723,0.101019069454957,0.276992818291692,0.492265912657497
"2015-10-05 00:0",0.7939535721848,0.0213021342000638,0.0981161328004434,0.303787572107245,0.517501670405969
"2015-10-06 00:0",0.705980346107866,0.0523067693026346,0.103053658785759,0.527288574624603,0.735968941981967
"2015-10-07 00:0",0.830847141924462,0.0512334254417872,0.0712681095332909,0.569382443467825,0.59753366490472
"2015-10-08 00:0",0.837745641865016,0.0759701652051498,0.101649941892606,0.959513936991109,0.729193455574949
"2015-10-09 00:0",0.969568032958785,0.0841378969022245,0.151434993367264,0.781377862378218,0.92555257895235
"2015-10-12 00:0",0.825458858862984,0.134057646594574,0.178417506327601,0.659445232771312,0.800616702189727
"2015-10-13 00:0",0.870385859563966,0.106568139513457,0.157300231058694,0.712154883526562,0.868167542346999
"2015-10-14 00:0",0.920941678152747,0.107282542309149,0.224829842625837,0.548957649825796,0.873165056483483
"2015-10-15 00:0",0.837797908736339,0.120406279924113,0.234128973900567,0.612547402174733,0.927767091818549
"2015-10-16 00:0",0.986443019532929,0.101625702557803,0.215639391162328,0.673761529601495,0.941750587409729
"2015-10-19 00:0",0.951675160820332,0.0847566589841328,0.206689321216868,0.668017711729443,0.939981798711645
"2015-10-20 00:0",0.941171452616159,0.0813821632752256,0.21299785514374,0.660167857129323,0.941015100934447
"2015-10-21 00:0",0.934049712484569,0.117449384509288,0.171958956183572,0.753839920587931,0.895533114983142
"2015-10-22 00:0",0.964589846594562,0.122945925912754,0.154990589803937,0.695631692381203,0.920688929087049
"2015-10-23 00:0",0.917745242671767,0.142639136871219,0.180850762157135,0.867042611432431,0.934516341712823
"2015-10-26 00:0",0.931717953853398,0.129809928978564,0.164983166077846,0.878299901115047,0.875033971074874
"2015-10-27 00:0",0.958990014625903,0.128306308260027,0.125030517164981,0.936438429038592,0.966403298303868
"2015-10-28 00:0",0.813675618298971,0.190356534752291,0.216989312275363,0.839781021214253,0.640321090263205
"2015-10-29 00:0",0.836564038219267,0.308282432878966,0.103782221098943,0.982212052320368,0.863271227101833
"2015-10-30 00:0",0.92847191812791,0.312903872807597,0.0824873365137256,0.801841289903053,0.820806010224099
"2015-11-02 00:0",0.930650502608412,0.411874095475185,0.111865434564293,0.829702937139662,0.903734112740206
"2015-11-03 00:0",0.795817736751033,0.354875482083864,0.0769573661788182,0.946307566306124,0.799985808098532
"2015-11-04 00:0",0.773279657011694,0.435477624917432,0.0907869555098327,0.956046561367394,0.760768132953962
"2015-11-05 00:0",0.798353944158935,0.458490116657044,0.0876454724215727,0.948310845853685,0.789716951025051
"2015-11-06 00:0",0.678541781963545,0.51599645734849,0.0848423359374172,0.866349698885935,0.801080370256329
"2015-11-09 00:0",0.486954116897018,0.74004786413768,0.101834695887366,0.821826553885217,0.766516795800118
"2015-11-10 00:0",0.473926889823899,0.685178146266966,0.0834183962981658,0.792517712864442,0.755568657113877
"2015-11-11 00:0",0.46368806949557,0.662799339094719,0.0859660757215188,0.823326641727862,0.735339237956939
"2015-11-12 00:0",0.389510825676377,0.854675751161113,0.0971254888177115,0.713864658634397,0.848319652796723
"2015-11-13 00:0",0.414319409215449,0.74853364403657,0.0688746364847653,0.668293663304913,0.784404243940411
"2015-11-16 00:0",0.35441218520451,0.809616469896218,0.0759386467698779,0.710243308583863,0.759422198442014
"2015-11-17 00:0",0.314953211282055,0.877879840507757,0.0488223013014982,0.843810421730834,0.625063738543935
"2015-11-18 00:0",0.405788341360324,0.942364660381276,0.0590615515957184,0.85120454629293,0.576055078227445
"2015-11-19 00:0",0.404110887522389,0.979440876740671,0.0545076653178888,0.826595458876596,0.475773329771728
"2015-11-20 00:0",0.402794526808461,0.928710877396816,0.0630710191022807,0.792596365570628,0.508995815108709
"2015-11-23 00:0",0.540853601378982,0.907080881033238,0.0908309252132543,0.938839763768766,0.584431312530629
"2015-11-24 00:0",0.540983405133321,0.809857297883692,0.06710179657935,0.721793632549585,0.686905667587754
"2015-11-25 00:0",0.587324682961153,0.846277354063912,0.0525857559284236,0.693739034356666,0.641326352965245
"2015-11-27 00:0",0.547591113825669,0.84917160207791,0.0566725663202434,0.797649675282548,0.590725965887109
"2015-11-30 00:0",0.365966719502216,0.966361807931969,0.0450376432260278,0.606680265042189,0.895176785864409
"2015-12-01 00:0",0.369809641462192,0.960414190242215,0.0445974401957028,0.60445837238519,0.895178521358764
"2015-12-02 00:0",0.37690860289033,0.933251881550963,0.0628292461511506,0.554269334969028,0.9538830518978
"2015-12-03 00:0",0.446781047914415,0.933078278822769,0.0550794004896691,0.578714095892421,0.950513156348092
"2015-12-04 00:0",0.490353428831617,0.959983367868925,0.0526116064385237,0.547377149716934,0.918506938565662
"2015-12-07 00:0",0.469958004888131,0.937316825663078,0.0644997300966265,0.545953419653804,0.803700984474987
"2015-12-08 00:0",0.423946398920327,0.910330033632334,0.0671008952658726,0.586631021387934,0.813792107771525
"2015-12-09 00:0",0.555012862725079,0.939991693996118,0.0661714638979659,0.530277464747837,0.886060348616956
"2015-12-10 00:0",0.610758607224444,0.913327698805967,0.0755832140691887,0.549582082214237,0.938413871825232
"2015-12-11 00:0",0.602099585848064,0.926340630831185,0.0618145156861128,0.556197258581688,0.927844212084508
"2015-12-14 00:0",0.583425796064572,0.919922165465439,0.0625793040707394,0.589256245511557,0.91634971001516
"2015-12-15 00:0",0.568501935161555,0.983786973724163,0.0596256778826444,0.529971453469583,0.721318304655009
"2015-12-16 00:0",0.538379241732406,0.996334782927307,0.0794359129562819,0.515549794444691,0.816082647847663
"2015-12-17 00:0",0.563280404391746,0.975570656984228,0.0828564951686058,0.607866356390168,0.835182778184422
"2015-12-18 00:0",0.495038063531872,0.972436195319908,0.0951637243784186,0.632750589380743,0.775914171238781
"2015-12-21 00:0",0.456368429745895,0.87245515577878,0.116279130132441,0.520434430955309,0.792858604210256
"2015-12-22 00:0",0.544007849770775,0.865004753975385,0.122039763602848,0.496368962138211,0.74729759324977
"2015-12-23 00:0",0.545255945163469,0.812430250643706,0.126758416126483,0.47444322293104,0.730429828234292
"2015-12-24 00:0",0.528465451787315,0.815671690390126,0.115095432651436,0.441212910067687,0.679576458556755
"2015-12-28 00:0",0.626123709466586,0.859513221380896,0.117711742619015,0.323623418790709,0.70205756504136
"2015-12-29 00:0",0.545894989346338,0.951634092350097,0.106533037636384,0.331094385476464,0.591707313003201
"2015-12-30 00:0",0.581426177897366,0.876621203169045,0.0860819015434138,0.351706616613925,0.603993162847694
"2015-12-31 00:0",0.550708563816007,0.91970438801417,0.0930238738631078,0.396952832310417,0.615927992011523
"2016-01-04 00:0",0.653128131085307,0.63438964422198,0.0960437752781291,0.433440345402912,0.735595596893379
"2016-01-05 00:0",0.624413474018296,0.662705302913769,0.0825838337437842,0.460696772053346,0.693080336769089
"2016-01-06 00:0",0.621619426778874,0.669017919759855,0.0865968334481144,0.438987150729259,0.680237296391261
"2016-01-07 00:0",0.747188923770848,0.630417264473175,0.0663023552161228,0.400902463317863,0.541262821270649
"2016-01-08 00:0",0.78134469031507,0.535911912692385,0.0615160935822912,0.359997256096244,0.597312819316798
"2016-01-11 00:0",0.863146155112917,0.543870669308987,0.0621776633129399,0.367149889891427,0.57503367714973
"2016-01-12 00:0",0.804543532134153,0.612850981377421,0.0608313333080871,0.24721290603727,0.567505334130608
"2016-01-13 00:0",0.941202071414883,0.693533124119651,0.0853139935368273,0.215809759588419,0.86225914520183
"2016-01-14 00:0",0.941922949271881,0.613562668552918,0.0785982974083832,0.185391870930254,0.884601728466562
"2016-01-15 00:0",0.826964435958209,0.605082024494836,0.0706465252006622,0.310788303600433,0.590345476455588
"2016-01-19 00:0",0.619049615918559,0.769069858309012,0.0322319951104657,0.450538317025797,0.429166945959337
"2016-01-20 00:0",0.607335805106442,0.892340592818047,0.0410219977553475,0.355279060966768,0.386989388860376
"2016-01-21 00:0",0.596384824190766,0.866450792658143,0.0361116051314616,0.330801539023408,0.386973790256204
"2016-01-22 00:0",0.565388858940927,0.860614220405069,0.0346781801503158,0.347244116949942,0.369552278188145
"2016-01-25 00:0",0.869901636791855,0.763369783179581,0.0392559307005677,0.277862678801924,0.458698773859658
"2016-01-26 00:0",0.704314450657817,0.632702540725479,0.0416679844669352,0.276042619338279,0.528304883059674
"2016-01-27 00:0",0.502305517272855,0.733234131526572,0.0289824067005411,0.241941539923897,0.397897263850349
"2016-01-28 00:0",0.463961127347557,0.59100990351491,0.0179299228080079,0.329860324196654,0.40471580130609
"2016-01-29 00:0",0.515606744821052,0.614396228928748,0.0174452185341055,0.255641192924167,0.387230238889551
"2016-02-01 00:0",0.370610995364232,0.822483285897091,0.0158344031238928,0.390690649648718,0.231576661261944
"2016-02-02 00:0",0.367928694293146,0.988650098269757,0.0177100724892109,0.446102433722606,0.185483734941673
"2016-02-03 00:0",0.467307606579467,0.895931838948629,0.0154272867111751,0.484532863163499,0.194605139963295
"2016-02-04 00:0",0.294599357332089,0.898841238722501,0.0212738402927342,0.448928399152445,0.162500881395781
"2016-02-05 00:0",0.211564818895205,0.82025145096901,0.0300400747917287,0.39820649825347,0.279630106777308
"2016-02-08 00:0",0.137164770635942,0.861296375502418,0.0409694446162268,0.291032594100387,0.224461608008366
"2016-02-09 00:0",0.145339039010959,0.879779472049877,0.0425608979234519,0.42517055639823,0.358811535750737
"2016-02-10 00:0",0.133710763146272,0.845214539017912,0.0673390020818947,0.580612102271285,0.352345669405182
"2016-02-11 00:0",0.142970849109297,0.845391965002516,0.0699015883653603,0.517022417242879,0.363789615438031
"2016-02-12 00:0",0.141046179555943,0.831367152800222,0.0687659138490627,0.514013711347382,0.305726701523739
"2016-02-16 00:0",0.145691284761788,0.837292273403498,0.0745490224832563,0.520078231555005,0.313045294499431
"2016-02-17 00:0",0.208717080853575,0.782577749127084,0.0779746003595905,0.414594425031325,0.330958196186236
"2016-02-18 00:0",0.214719393707901,0.756755595094843,0.0773517561250021,0.40345806585836,0.320765151160162
"2016-02-19 00:0",0.207170332978814,0.734906404555703,0.0722376708710774,0.398033186621398,0.310016583224774
"2016-02-22 00:0",0.192053030335303,0.785112716764519,0.0755921081903191,0.358921483204489,0.29881954214108
"2016-02-23 00:0",0.193367639698421,0.790443731889466,0.0781015596647278,0.366520959669808,0.304641992016211
"2016-02-24 00:0",0.194846133868074,0.78619059896522,0.0836952874701721,0.343502964848772,0.309711436118123
"2016-02-25 00:0",0.19848580100897,0.77778442302336,0.0837803970792828,0.349823389929784,0.32061928803016
"2016-02-26 00:0",0.184619522417067,0.756323188821628,0.0882076366457345,0.34907305837507,0.322364871635447
"2016-02-29 00:0",0.192103981405314,0.74444842293597,0.0906430850416919,0.350940302994945,0.323048596954066
"2016-03-01 00:0",0.201453446316533,0.685714200954741,0.0815052724150402,0.333211643110563,0.325238249332279
"2016-03-02 00:0",0.203163010631452,0.679972393482475,0.0876115297566016,0.327766478903862,0.329763053741055
"2016-03-03 00:0",0.208804621595656,0.687771688826108,0.0908140337856974,0.338595428992276,0.331573496218062
"2016-03-04 00:0",0.20255702600755,0.690537031531369,0.085939204920647,0.372486665148511,0.343801766758703
"2016-03-07 00:0",0.131480116065121,0.654405075821651,0.100628321744016,0.36456867394887,0.301091434312221
"2016-03-08 00:0",0.122620653618204,0.951825757930807,0.104237678700021,0.406320308216761,0.323378844754184
"2016-03-09 00:0",0.116236060554009,0.932832786873778,0.137431482482979,0.406162241366314,0.328819972769048
"2016-03-10 00:0",0.126845097610417,0.890543957655747,0.137159313907153,0.513502241353355,0.329591517720815
"2016-03-11 00:0",0.155537336261463,0.848668704095743,0.132878707649168,0.490448470084262,0.3825662165796
"2016-03-14 00:0",0.127060543740105,0.969071218584869,0.151512752203316,0.499545338573159,0.403209447823061
"2016-03-15 00:0",0.126346620449534,0.987931660351636,0.153255285440749,0.496055680819997,0.407776515694091
"2016-03-16 00:0",0.116157785274385,0.943373171212239,0.13455618658332,0.59073772130915,0.458346882657248
"2016-03-17 00:0",0.10977230187844,0.947359194014471,0.146507797740192,0.537684800284192,0.387268682279753
"2016-03-18 00:0",0.1116003731242,0.941639046224699,0.150482322924194,0.570233223350442,0.413980371046504
"2016-03-21 00:0",0.140309679108305,0.930409482816031,0.143118527123177,0.58544065977,0.438257431404181
"2016-03-22 00:0",0.103479693677264,0.891131720898542,0.156636229393579,0.539905683148615,0.398328836859306
"2016-03-23 00:0",0.124816370390151,0.984125392688201,0.121943559881133,0.544840839808611,0.41269664063701
"2016-03-24 00:0",0.118071288106822,0.936642033913753,0.140254167181722,0.47478000651344,0.405950070620666
"2016-03-28 00:0",0.108875383792264,0.959162614813122,0.125115680622748,0.512298764989481,0.447501071345482
"2016-03-29 00:0",0.0838117879448833,0.884437998783457,0.113814593934394,0.557868931733733,0.502418476410411
"2016-03-30 00:0",0.0892769011120067,0.779667609857723,0.128169120224734,0.594249963230774,0.554875615829875
"2016-03-31 00:0",0.136651405026639,0.741948586459769,0.112954974392294,0.634712936658973,0.550042242136959
"2016-04-01 00:0",0.143547131353354,0.691289307247908,0.10950940759969,0.578150818458348,0.538606546037587
"2016-04-04 00:0",0.145183510983542,0.693633850950605,0.11393367405948,0.579228986430961,0.517608563412923
"2016-04-05 00:0",0.115807823986473,0.666035244790484,0.120211342450915,0.664614083880328,0.50600406029859
"2016-04-06 00:0",0.11134213133906,0.654958181966998,0.115174869393046,0.66164284958754,0.508879576839807
"2016-04-07 00:0",0.0996462553389859,0.604065746339194,0.133400834572444,0.671343496486588,0.496815926276611
"2016-04-08 00:0",0.0856862667126705,0.577790788386032,0.13625837556511,0.657678280559597,0.524153324249458
"2016-04-11 00:0",0.0856215247358895,0.574574077730099,0.135237526874021,0.624322830858697,0.501277754622579
"2016-04-12 00:0",0.0718530650350335,0.583755580199231,0.154030908501408,0.590051062877473,0.541780147781602
"2016-04-13 00:0",0.07076151455942,0.640378262648811,0.160741941558361,0.674895145992729,0.582542084100898
"2016-04-14 00:0",0.0704272678414197,0.553045193530914,0.146600548801766,0.692748604745471,0.544918199081135
"2016-04-15 00:0",0.0769004230961493,0.546332393075447,0.137426965472684,0.671226824243079,0.544996021621024
"2016-04-18 00:0",0.0749276683675548,0.538477996163662,0.135693859888608,0.677987801809962,0.555592100766908
"2016-04-19 00:0",0.0795330376343191,0.528414335659672,0.140332734142947,0.683730458880038,0.567097245932662
"2016-04-20 00:0",0.0691194651845467,0.500174919632569,0.133679458165151,0.705557414159905,0.555783149524887
"2016-04-21 00:0",0.0684183800068857,0.484103915008642,0.132057924144899,0.698515593424731,0.547584461170984
"2016-04-22 00:0",0.0511368549800088,0.493056832488432,0.131612654991291,0.66015194385299,0.56508932692329
"2016-04-25 00:0",0.0525473414617292,0.451983663734186,0.129744834207555,0.659897458903726,0.548183186774784
"2016-04-26 00:0",0.0517294737745838,0.444906880513036,0.0852444104418022,0.63845601369041,0.546294682843323
"2016-04-27 00:0",0.0482037489664424,0.464557349117481,0.0854192303505814,0.554131069663317,0.553042154788122
"2016-04-28 00:0",0.0417063297392379,0.474693819976814,0.0882402028891507,0.557296221644587,0.592705450302703
"2016-04-29 00:0",0.0460542509393274,0.558732676523961,0.0949968208222416,0.556742912508026,0.59617349403297
"2016-05-02 00:0",0.042276892441092,0.511474633474363,0.125834989863616,0.601410360323435,0.599248285332726
