obs,pos_t_ratios,neg_t_ratios,med_vol_t_ratios
"2012-10-02 00:0",1.7836687746,1.53233775537978,2.64669832483631
"2012-10-03 00:0",1.84574634770687,1.50797337171319,2.72316960126749
"2012-10-04 00:0",1.80013847579621,1.5267791686671,2.64474301561932
"2012-10-05 00:0",1.83116465251165,1.52276950670882,2.63537924158418
"2012-10-08 00:0",1.93181315159069,1.53583882012187,2.78179834040008
"2012-10-09 00:0",1.9039388912835,1.57077227800301,2.84524294068626
"2012-10-10 00:0",1.87385047924235,1.69453994773375,2.92712170303121
"2012-10-11 00:0",1.89011710110406,1.70772518244051,2.94680876025002
"2012-10-12 00:0",1.68222205430784,1.73238662161024,2.99347023277265
"2012-10-15 00:0",1.66635299378995,1.72962842361756,2.98205964141985
"2012-10-16 00:0",1.69352914877637,1.67936795483741,2.95983339819972
"2012-10-17 00:0",1.69446707124145,1.72302323057328,3.01653735295018
"2012-10-18 00:0",1.68497170512816,1.67564825028047,2.99468797755343
"2012-10-19 00:0",1.6629333337702,1.64388979974716,3.01135612730925
"2012-10-22 00:0",1.37485268611474,1.82447723428789,2.99887164099735
"2012-10-23 00:0",1.32498392764517,1.85870451664514,3.02415277486961
"2012-10-24 00:0",1.64322916029028,1.85707768176568,3.02968722835626
"2012-10-25 00:0",1.6928073186661,1.86445909047883,3.01356286362951
"2012-10-26 00:0",1.88160281989109,1.86425331749036,2.91633969866994
"2012-10-31 00:0",2.0220999316282,1.99329427670914,2.81986102071068
"2012-11-01 00:0",2.06486329423828,1.95926631637577,2.79410234999598
"2012-11-02 00:0",2.14829023570091,2.03809552163953,2.78944946572543
"2012-11-05 00:0",2.03759056193048,1.77105869103482,2.78471191401891
"2012-11-06 00:0",2.22303688886933,1.70350672103981,2.98988607702169
"2012-11-07 00:0",2.27274952246609,1.74489693555123,2.86749670548694
"2012-11-08 00:0",2.20752022550717,1.77034519606124,1.79035787951699
"2012-11-09 00:0",2.21952450297947,1.72213005742637,1.79762499043753
"2012-11-12 00:0",2.2263773349397,1.6880034546644,1.811425390348
"2012-11-13 00:0",2.1477864498537,1.6645101693033,1.7503358452243
"2012-11-14 00:0",2.16147727219769,1.68627214798993,1.74227811362268
"2012-11-15 00:0",2.16679422484595,1.71214750057609,1.74059034193587
"2012-11-16 00:0",2.16326189228433,1.73292148922177,1.72601019058622
"2012-11-19 00:0",2.18359426853294,1.85939028835683,1.64572251718737
"2012-11-20 00:0",2.22584983485382,1.87804185618746,1.72623048264492
"2012-11-21 00:0",2.29347759016507,1.90164016067364,1.73102133771404
"2012-11-23 00:0",2.28884297777316,2.00856672430694,1.73623695786605
"2012-11-26 00:0",2.28833888454594,2.04072248046732,1.80177980316752
"2012-11-27 00:0",2.29297369881021,2.07049490454968,1.79722246627521
"2012-11-28 00:0",2.29829173262442,2.11865851380086,1.81677382910452
"2012-11-29 00:0",2.31021819570419,2.07929307756713,1.80524668576171
"2012-11-30 00:0",2.36962058188628,2.15551537348053,1.80654344399694
"2012-12-03 00:0",2.35449744312655,2.0684439018572,1.82627428312872
"2012-12-04 00:0",2.22786003396614,2.00933724775534,1.81383240163379
"2012-12-05 00:0",2.29960357913475,1.94182850146091,1.84387878016766
"2012-12-06 00:0",2.26131539156891,1.8833229758361,1.90081035538391
"2012-12-07 00:0",2.21478130923998,1.9406383460154,1.83335428335146
"2012-12-10 00:0",2.16775702499414,1.87532216920517,1.73177824694864
"2012-12-11 00:0",2.15966013224492,1.84732176923373,1.72178316175016
"2012-12-12 00:0",1.9245164107558,1.84246567142342,1.65912831995351
"2012-12-13 00:0",1.90568593723747,1.82614370214616,1.67796396898492
"2012-12-14 00:0",1.81727105204024,1.73802101262192,1.72331668233231
"2012-12-17 00:0",1.79896885931167,1.75086552264821,1.66523426522979
"2012-12-18 00:0",1.86441432108019,1.76313288964125,1.70971323317604
"2012-12-19 00:0",1.92988839496234,1.65749551381965,1.7224529640023
"2012-12-20 00:0",1.91165739341734,1.62643381947542,1.73840318772074
"2012-12-21 00:0",1.98337031382925,1.57968520776182,1.66035172813884
"2012-12-24 00:0",1.90321323717977,1.63859959426019,1.72298994741925
"2012-12-26 00:0",1.89231520820937,1.59635865037968,1.87540418612581
"2012-12-27 00:0",1.8667700398032,1.55599809406357,1.93356694189294
"2012-12-28 00:0",1.94543822514406,1.52946038332744,1.95028794833433
"2012-12-31 00:0",1.79523717764282,1.55001859745475,1.88106240364385
"2013-01-02 00:0",1.6417357818491,1.61054209397415,1.87020423457346
"2013-01-03 00:0",1.7283288227412,1.60700523403034,1.91851206519757
"2013-01-04 00:0",2.31045626220072,1.43283909811779,1.7907422096561
"2013-01-07 00:0",2.3804210091673,1.4596313649128,1.869557086093
"2013-01-08 00:0",2.37547101543683,1.44062375605041,1.89092757338431
"2013-01-09 00:0",2.33290943721346,1.45625563901733,1.85326673722695
"2013-01-10 00:0",2.37486207534953,1.5839220139264,1.7568641499784
"2013-01-11 00:0",2.33172862786557,1.50450709683061,1.74181385675392
"2013-01-14 00:0",2.13044803529056,1.97085903428701,2.09309429077512
"2013-01-15 00:0",2.26994015099898,1.93125947285212,2.05254830567345
"2013-01-16 00:0",2.2640187036994,1.91330013481515,2.04756768231886
"2013-01-17 00:0",2.26367513291531,2.10798926491206,2.13276370756316
"2013-01-18 00:0",2.26241802793856,2.09819985782179,2.13420790440182
"2013-01-22 00:0",2.27240500368769,2.06757560874557,2.10863034092549
"2013-01-23 00:0",2.79933880299293,1.91205600261253,2.3355354654619
"2013-01-24 00:0",2.73436585456031,1.96566456511245,2.27696095921684
"2013-01-25 00:0",2.70887304610385,1.91203042092615,2.33006235171112
"2013-01-28 00:0",2.62694444189398,1.93122637600368,2.35202805568919
"2013-01-29 00:0",2.69802897419484,1.93582383405725,2.34023790088788
"2013-01-30 00:0",2.70995130423113,2.0278304556705,2.35715608502922
"2013-01-31 00:0",2.73286482220971,1.96731757874021,2.21941705719752
"2013-02-01 00:0",2.77649110098211,2.06007870046586,2.49393795255936
"2013-02-04 00:0",2.75694231743206,2.06686563399866,2.26261100278111
"2013-02-05 00:0",2.76412290395214,2.16523251677214,2.33834601219959
"2013-02-06 00:0",2.78764165871563,2.09729432698996,2.43920125080407
"2013-02-07 00:0",2.68461101353539,2.08565825921453,2.69922884298958
"2013-02-08 00:0",2.63001612774904,2.07762886120134,2.72881482128717
"2013-02-11 00:0",2.64751945935537,2.09402844992781,2.69839533687008
"2013-02-12 00:0",2.63207740021789,2.0814961310906,2.74828373996823
"2013-02-13 00:0",2.5997472883864,2.08711253856643,2.66566666734741
"2013-02-14 00:0",2.59108515828345,2.06665134187518,2.63589843883801
"2013-02-15 00:0",2.5654656001315,2.1386423702026,2.48881633750626
"2013-02-19 00:0",2.62140880277466,2.03781287816168,2.49816772818437
"2013-02-20 00:0",2.63346031051414,2.05047191365828,2.53239798395997
"2013-02-21 00:0",2.63804366752779,2.01728718255916,2.55685531332273
"2013-02-22 00:0",2.69522311842072,1.98223443729584,2.55396355554073
"2013-02-25 00:0",2.29931415754168,1.95004000533617,2.51344758766475
"2013-02-26 00:0",2.30002053520083,1.94343330474862,2.51878383688919
"2013-02-27 00:0",2.29958254808793,1.9683340024864,2.53455201735911
"2013-02-28 00:0",2.31231967390981,1.96433015695744,2.58847932825458
"2013-03-01 00:0",2.27345079219162,1.91678953679284,2.5441806454791
"2013-03-04 00:0",2.11661506467813,1.82323982462316,2.63687847116846
"2013-03-05 00:0",2.14672919727827,1.85192060898157,2.59022960591867
"2013-03-06 00:0",2.10882698291499,1.78139787784559,2.7226098070749
"2013-03-07 00:0",2.21252168776104,1.84762916139998,2.70876516019927
"2013-03-08 00:0",2.31184194409309,1.94254665283956,2.69645044615474
"2013-03-11 00:0",2.29230279052579,2.16539283592682,2.69509998679599
"2013-03-12 00:0",2.03363442737812,2.12298952001434,2.70075150465801
"2013-03-13 00:0",1.99639552914493,2.21152675347323,2.66946634256078
"2013-03-14 00:0",1.90085657591592,2.19289808676126,2.66637203223748
"2013-03-15 00:0",1.85632090905499,2.18655833012014,2.68001705625584
"2013-03-18 00:0",1.76388238648373,2.15196996921644,2.73202451057343
"2013-03-19 00:0",1.81096236996299,2.27943093153156,2.35462171107815
"2013-03-20 00:0",1.75768377822709,2.19856147482921,1.99796693530257
"2013-03-21 00:0",1.80630841935332,1.9762436020983,1.81671864025004
"2013-03-22 00:0",1.64964670892336,1.85147031016387,1.66504524228807
"2013-03-25 00:0",1.65258192436562,1.81154878967389,1.54373261281011
"2013-03-26 00:0",1.63044519989843,1.72985218803786,1.64970126493511
"2013-03-27 00:0",1.6706983363705,1.85685905348163,1.46286787750842
"2013-03-28 00:0",1.68677528645704,1.84308244113862,1.50339713000965
"2013-04-01 00:0",1.66119494029522,1.85438319762911,1.49151644784336
"2013-04-02 00:0",1.61424580512411,1.81303298937483,1.54191073882851
"2013-04-03 00:0",1.5843860889804,1.97047271715965,1.48386507880118
"2013-04-04 00:0",1.5370069418298,1.92947216798263,1.47193103823615
"2013-04-05 00:0",1.54582993290773,2.04497605484298,1.45830964371194
"2013-04-08 00:0",1.63236552683085,2.08217097564271,1.47556050820651
"2013-04-09 00:0",1.56143180373803,2.08496941920831,1.4867118936805
"2013-04-10 00:0",1.5974991018451,1.90921063484304,1.40481328581471
"2013-04-11 00:0",1.66427707247688,1.94072772427341,1.39481629333244
"2013-04-12 00:0",1.45384178635877,1.76105566687267,1.38383736904424
"2013-04-15 00:0",1.36631114915025,1.67753546574988,1.41622662917639
"2013-04-16 00:0",1.41254194590485,1.76544356090489,1.45363936197902
"2013-04-17 00:0",1.44914142726862,1.829960163072,1.42594566016182
"2013-04-18 00:0",1.40968699822539,1.87305268645933,1.44243527473055
"2013-04-19 00:0",1.49015621189402,1.98839526760798,1.33360972529007
"2013-04-22 00:0",1.54669658262768,1.93955940722399,1.21783244404316
"2013-04-23 00:0",1.55511345057778,1.9698442735241,1.1893207196092
"2013-04-24 00:0",1.56097438373608,1.94859029970463,1.19705460750693
"2013-04-25 00:0",1.53381450113161,1.953240992603,1.21426718535729
"2013-04-26 00:0",1.48722428772422,1.97101474668337,1.27827939968753
"2013-04-29 00:0",1.34823936973028,1.98241936563203,1.29218196511466
"2013-04-30 00:0",1.28388429269006,1.91820225847278,1.26524173777818
"2013-05-01 00:0",1.30629439004546,1.8286259088474,1.27571867533261
"2013-05-02 00:0",1.34778431679122,1.87479708241579,1.34408261777092
"2013-05-03 00:0",1.36906657344896,1.83252423890589,1.33115027393758
"2013-05-06 00:0",1.37545571851379,1.39154518725113,1.26454030887719
"2013-05-07 00:0",1.59561221392884,1.32809111806842,1.26672315700581
"2013-05-08 00:0",1.59023255146228,1.33301471914259,1.2944952943384
"2013-05-09 00:0",1.47245163638758,1.3730708342094,1.37825228953876
"2013-05-10 00:0",1.49494691862913,1.33923347404498,1.35403860838681
"2013-05-13 00:0",1.509671373348,1.24918275652162,1.38760845046508
"2013-05-14 00:0",1.74913501438123,1.15027543540231,1.3245943348105
"2013-05-15 00:0",1.56766908219955,1.48192279388137,0.955301833465875
"2013-05-16 00:0",1.54574795676594,1.4343444849356,0.928400992738583
"2013-05-17 00:0",1.54561495644782,1.38448128013423,0.935348719449567
"2013-05-20 00:0",1.63794415099902,0.923023960904207,1.025134099448
"2013-05-21 00:0",1.60574775936399,0.917248467652255,1.01350722941538
"2013-05-22 00:0",1.61731678647865,0.903720702656013,0.839294281660854
"2013-05-23 00:0",1.62019411694596,0.85155299061812,1.24481647248188
"2013-05-24 00:0",1.60451670276289,0.82829263850671,1.16633497464911
"2013-05-28 00:0",1.56192873840677,1.09378006207173,1.23708166147393
"2013-05-29 00:0",1.61692678049683,0.979189475831199,1.23470056287595
"2013-05-30 00:0",1.64355833581935,1.00644432788817,1.24079138758635
"2013-05-31 00:0",1.68535832256789,1.1684590903631,1.20007885191681
"2013-06-03 00:0",1.71615963349644,1.18396092939625,1.21223149133347
"2013-06-04 00:0",1.80517105805108,1.18026757470209,1.31994274885841
"2013-06-05 00:0",1.83697733155497,1.16345288502089,1.23846320108692
"2013-06-06 00:0",1.90193307309059,1.17087117620874,1.12427029347721
"2013-06-07 00:0",1.89971105954593,1.13607413362114,1.05408656406314
"2013-06-10 00:0",1.90645842614509,1.22585822401371,1.02440948689419
"2013-06-11 00:0",1.80921159930455,1.19537057133968,0.984084320784279
"2013-06-12 00:0",1.87425559245621,1.20577322984488,0.970780428676928
"2013-06-13 00:0",1.88774864395647,1.20441294614139,0.982713147435491
"2013-06-14 00:0",1.88326335552087,1.23289250074212,0.976584770839384
"2013-06-17 00:0",1.91229156580285,1.24903841524106,0.960360423789305
"2013-06-18 00:0",1.92061711613889,1.22021871966334,0.939108103951244
"2013-06-19 00:0",1.82702644204914,1.13988873282517,0.856360695162434
"2013-06-20 00:0",1.89396572867191,1.12756830290609,0.843739773040871
"2013-06-21 00:0",1.87431268619896,1.13468209901731,0.495245262096492
"2013-06-24 00:0",1.80200039186787,1.15159422961528,0.519612671148873
"2013-06-25 00:0",1.72162470130301,1.13230622834401,0.535978931191809
"2013-06-26 00:0",1.7933818506607,1.10000004086011,0.570818418833473
"2013-06-27 00:0",1.66320079102684,1.12119261809805,0.576740352310452
"2013-06-28 00:0",1.71079367489965,1.14590490937662,0.54693629208959
"2013-07-01 00:0",1.72466621770266,1.22935149123719,0.468719784977269
"2013-07-02 00:0",1.65003658806284,1.24315363381015,0.485008445303238
"2013-07-03 00:0",1.64275277554703,1.27268168156379,0.566805060200189
"2013-07-05 00:0",1.54469386883668,1.10206272246347,0.634734444271531
"2013-07-08 00:0",1.57051424241453,1.1200046161912,0.639729338942106
"2013-07-09 00:0",1.60922722516585,1.00076348463576,0.718977147005184
"2013-07-10 00:0",1.53999563672171,1.10843859223441,0.767024774198095
"2013-07-11 00:0",1.52420916387243,1.03586650784989,0.783405650470476
"2013-07-12 00:0",1.6785231428001,1.05791369439114,0.746830657208561
"2013-07-15 00:0",1.6711274550516,0.826158495093196,0.716741828442741
"2013-07-16 00:0",1.63334125870354,0.824142542697424,0.72764948388489
"2013-07-17 00:0",1.53414332010477,0.81529364954681,0.752385939814043
"2013-07-18 00:0",1.49670338471631,0.926368946808298,0.724954546585093
"2013-07-19 00:0",1.54484875794055,0.872910164702721,0.729617637277512
"2013-07-22 00:0",1.51563103054272,0.858844077585417,0.729662266264718
"2013-07-23 00:0",1.58619621862895,0.935567516967093,0.802476587880671
"2013-07-24 00:0",1.51518343574168,0.962276684508926,0.729232940930171
"2013-07-25 00:0",1.48779228406877,0.865585632001593,0.651239412590155
"2013-07-26 00:0",1.50563224177393,0.853326365540484,0.63739019439687
"2013-07-29 00:0",1.66193487860329,0.82777888252918,0.777245025661617
"2013-07-30 00:0",1.67193689572559,0.827433438336315,0.78914847328157
"2013-07-31 00:0",1.70390584353029,0.836836681201019,0.839978416311015
"2013-08-01 00:0",2.14081234462128,0.681601897893114,2.05790597686704
"2013-08-02 00:0",2.15011651882762,0.684222016996518,2.0355897619344
"2013-08-05 00:0",2.1061828853247,0.68588859549418,1.9946332943917
"2013-08-06 00:0",2.04534513129844,0.71766979679941,1.99160014038141
"2013-08-07 00:0",2.08391396111493,0.820131548856683,2.04769551962751
"2013-08-08 00:0",2.16534224039211,0.796338569665833,2.02079400177892
"2013-08-09 00:0",2.35866809994732,0.663530051931871,2.05995215333628
"2013-08-12 00:0",2.34779826752106,0.786875179728668,2.02730234500384
"2013-08-13 00:0",2.41551060813008,0.763199755890048,2.07841362815469
"2013-08-14 00:0",2.4062965972682,0.874077095537143,1.91089486334222
"2013-08-15 00:0",2.54476549436139,0.870217003808513,1.95887442177731
"2013-08-16 00:0",2.18454971115407,0.811945962876562,2.00363368538014
"2013-08-19 00:0",2.11865475833942,0.771960128806069,2.06766697843543
"2013-08-20 00:0",2.1173156635245,0.864428200939344,2.06858126341293
"2013-08-21 00:0",2.11259256090943,0.894927056724413,2.05510529701132
"2013-08-22 00:0",2.17357966592098,0.958960994769166,1.972163874344
"2013-08-23 00:0",2.27380446942688,0.873010453838931,2.04832406062712
"2013-08-26 00:0",2.26938664401052,0.879281041965476,2.06159761999405
"2013-08-27 00:0",2.28524402633606,0.856106570359668,2.07190371339928
"2013-08-28 00:0",2.360198061034,0.843986837065001,2.1080446496622
"2013-08-29 00:0",2.336871984819,0.878294524895916,2.00540756175903
"2013-08-30 00:0",2.35495693754677,0.878683022600758,2.00219097376123
"2013-09-03 00:0",2.3534302731513,0.739245762104312,1.97514824122596
"2013-09-04 00:0",2.423494786572,0.931127285032976,1.86962540889586
"2013-09-05 00:0",2.42428927045619,0.928393623163707,1.89042763841344
"2013-09-06 00:0",2.41304102624797,0.892214972215499,1.95542203451572
"2013-09-09 00:0",2.38518069563628,0.884219432142244,2.06205901695999
"2013-09-10 00:0",2.38252388387466,0.879306880319413,2.07116095295741
"2013-09-11 00:0",2.38104139294272,0.894056353483913,2.06572921226199
"2013-09-12 00:0",2.66087336877908,0.887600590358827,2.03579732962223
"2013-09-13 00:0",2.79575133924789,0.883044460280035,2.03217067687958
"2013-09-16 00:0",2.70245313551149,0.842047995866814,2.05751637645301
"2013-09-17 00:0",2.83949260748484,0.628978823884648,1.94597014414851
"2013-09-18 00:0",2.90394768489088,0.659480015799461,1.99833763331625
"2013-09-19 00:0",2.84853065180297,0.640548159758723,2.11086292076046
"2013-09-20 00:0",2.84941917120283,0.623985915308783,2.1086645773779
"2013-09-23 00:0",2.88076561149216,0.560277722174917,2.05345841000022
"2013-09-24 00:0",2.70591789521899,0.725803006408686,1.7703474509215
"2013-09-25 00:0",2.6021205377175,0.680444485446367,1.71324773036604
"2013-09-26 00:0",2.62511059141273,0.775271370190155,1.67009684367693
"2013-09-27 00:0",2.51035197319362,0.773290963831436,1.69318145919013
"2013-09-30 00:0",2.62348384662043,0.819634081903158,1.6402242683105
"2013-10-01 00:0",2.53583026874143,0.803881407395822,1.65955947999346
"2013-10-02 00:0",2.44782979216413,0.687152392178987,1.61838794420467
"2013-10-03 00:0",2.40875748732952,0.672470508364232,1.61084678038538
"2013-10-04 00:0",2.45338775230686,0.857755846175351,1.66909091720872
"2013-10-07 00:0",2.29308468525102,0.805061157733965,1.61031299732087
"2013-10-08 00:0",2.27727164496784,0.810779452380953,1.60023030413161
"2013-10-09 00:0",2.2766461996187,0.875847195420174,1.57814328028154
"2013-10-10 00:0",2.22202260669747,0.808197090175639,1.557706129806
"2013-10-11 00:0",2.25382272698213,0.911176851407956,1.61753160398833
"2013-10-14 00:0",2.09930977667043,0.949096350862825,1.58180045557105
"2013-10-15 00:0",2.14387332283009,0.898797614313227,1.59146059213888
"2013-10-16 00:0",2.15547856249962,0.952334975523458,1.57878286624052
"2013-10-17 00:0",2.45343261573066,0.820439047243087,1.55377279398573
"2013-10-18 00:0",2.491457479359,0.768414062568704,1.59451625041264
"2013-10-21 00:0",2.5797057283675,0.887694501102309,1.64717978081224
"2013-10-22 00:0",2.51895385506153,0.860701996067789,1.7209090583849
"2013-10-23 00:0",2.67086655506618,0.829899062729825,1.84787391633908
"2013-10-24 00:0",2.75747988045189,0.796780351708092,1.85441135815625
"2013-10-25 00:0",2.75648888655988,0.776689929248783,1.8596837753171
"2013-10-28 00:0",2.79964011311142,0.781874592941177,1.89188506111832
"2013-10-29 00:0",2.88774961477297,0.78636504580617,1.88664613037446
"2013-10-30 00:0",2.86940719203931,0.801002753868377,1.80490838342885
"2013-10-31 00:0",2.81810935361037,0.962400852403499,1.73568131664851
"2013-11-01 00:0",2.85729834632179,0.941232792411227,1.79887738108559
"2013-11-04 00:0",2.62170337321632,0.944515700899055,1.96865241139013
"2013-11-05 00:0",2.55763791471512,0.944860952685917,2.00018141198853
"2013-11-06 00:0",2.54388244050519,1.02492382670409,1.82969827380789
"2013-11-07 00:0",2.55062409547102,1.07183588632536,1.81810209890814
"2013-11-08 00:0",2.5938023233763,1.19005284015416,1.81336797584741
"2013-11-11 00:0",2.58494911389222,1.26191926157312,1.80461602345843
"2013-11-12 00:0",2.58332638735234,1.28964945371083,1.77072059715854
"2013-11-13 00:0",2.63012817094867,1.2805140920495,1.54548410250786
"2013-11-14 00:0",2.57686640268807,1.21059515307685,1.5145437563238
"2013-11-15 00:0",2.60427203378812,1.266436823001,1.4380114938473
"2013-11-18 00:0",2.62256159846662,1.27752044664235,1.42604126952561
"2013-11-19 00:0",2.52310530451674,1.40854666994649,1.37876584269957
"2013-11-20 00:0",2.55573195815362,1.32248209071946,1.31158688339142
"2013-11-21 00:0",2.6372768840564,1.21150978564466,1.37118791712575
"2013-11-22 00:0",2.61977135268653,1.1470960181527,1.40535686914273
"2013-11-25 00:0",2.62922278427953,1.14713504114292,1.41929076189232
"2013-11-26 00:0",2.5202027594974,1.24115646270956,1.33162607021734
"2013-11-27 00:0",2.52881973115804,1.23872267206146,1.32411680979418
"2013-11-29 00:0",2.47367906730236,1.28774353784288,1.30859192640715
"2013-12-02 00:0",2.48685213472605,1.24030016120689,1.29930818108186
"2013-12-03 00:0",2.25005917481503,1.29646126073139,1.30696541847044
"2013-12-04 00:0",2.32778454030052,1.28798848950478,1.30127035055232
"2013-12-05 00:0",2.36558333170708,1.4764264667642,1.3168233372048
"2013-12-06 00:0",2.22854964055832,1.56119357768721,1.34541984197843
"2013-12-09 00:0",2.07627029951451,1.6812201422335,1.33790775042398
"2013-12-10 00:0",2.10690733886727,1.6974097759737,1.30302365611991
"2013-12-11 00:0",2.28515466981939,1.64546932993388,1.244256585683
"2013-12-12 00:0",2.32691249701459,1.59579138377233,1.38267939540429
"2013-12-13 00:0",2.28887351723237,1.55378949066295,1.34569711893401
"2013-12-16 00:0",2.31612133160074,1.54641021743496,1.31581972268677
"2013-12-17 00:0",2.29312092763878,1.59435617942679,1.31103917356392
"2013-12-18 00:0",2.34290088844221,1.58381275589426,1.30806360938436
"2013-12-19 00:0",2.34846210673126,1.58401791236038,1.30094928053839
"2013-12-20 00:0",2.34702322556532,1.57569013875766,1.32401348231698
"2013-12-23 00:0",2.32368436513532,1.57265541799154,1.3299837738526
"2013-12-24 00:0",2.39232006888603,1.6222570876406,1.36454283410411
"2013-12-26 00:0",2.40350120962915,1.60387975487877,1.39283603513799
"2013-12-27 00:0",2.29462180759253,1.7886637375647,1.34143604610827
"2013-12-30 00:0",2.228156269743,1.68514824673917,1.36948329289884
"2013-12-31 00:0",2.37461561555438,1.68056003430159,1.3810337963262
"2014-01-02 00:0",2.58044857349564,1.74070877975093,1.40712274906171
"2014-01-03 00:0",2.50710373077506,1.71773717263646,1.39536925700958
"2014-01-06 00:0",2.38962837942864,1.7397265310838,1.43646488996624
"2014-01-07 00:0",2.32359712427538,1.69698839313703,1.39383907339541
"2014-01-08 00:0",1.90948274653653,1.73907185356813,1.35800573888371
"2014-01-09 00:0",1.9135384407025,1.74386826961264,1.38307134351651
"2014-01-10 00:0",1.98508050531766,1.69536427302716,1.34089053565544
"2014-01-13 00:0",1.98475012280966,1.76295969900917,1.38096767930569
"2014-01-14 00:0",1.95040549694917,1.77090951905199,1.34268301312884
"2014-01-15 00:0",1.85623159210279,1.66322159419683,1.34154114980951
"2014-01-16 00:0",1.85319244224733,1.68905523616711,1.32367035775345
"2014-01-17 00:0",1.83973287783671,1.71779541014184,1.29286907463315
"2014-01-21 00:0",1.84562223610577,1.70770964306047,1.30392197779748
"2014-01-22 00:0",1.91148686738137,1.6282574378624,1.35256154585967
"2014-01-23 00:0",1.90305853659467,1.59971004003343,1.35450575222157
"2014-01-24 00:0",1.89558657740796,1.55847006083355,1.3564163670435
"2014-01-27 00:0",1.87626479220191,1.55263209504717,1.38633235074117
"2014-01-28 00:0",1.83381108537798,1.57196145064333,1.31443786302097
"2014-01-29 00:0",1.81697030231125,1.56361209903876,1.34737161095605
"2014-01-30 00:0",1.7001265490594,1.69701952511309,1.42522945102614
"2014-01-31 00:0",1.75312558945693,1.48974621072778,1.37801969919924
"2014-02-03 00:0",1.68528895361221,1.49174588254539,1.37688390365976
"2014-02-04 00:0",1.63274185322935,1.4740385996243,1.66845991010855
"2014-02-05 00:0",1.79547261889311,1.47384917884854,1.52669058873408
"2014-02-06 00:0",1.76771256777461,1.55450959150989,1.42547676852303
"2014-02-07 00:0",1.59005059941368,1.68697954847039,1.33376818914107
"2014-02-10 00:0",1.57194201080554,1.68891100594804,1.52178056921781
"2014-02-11 00:0",1.54194730022296,1.74721825867143,1.55517087158457
"2014-02-12 00:0",1.5866963057185,1.65220250300125,1.37500967845131
"2014-02-13 00:0",1.6189889362529,1.6776151708703,1.42581845990641
"2014-02-14 00:0",1.68428447942253,1.64414374623609,1.41197733894379
"2014-02-18 00:0",1.70224438592742,1.63552737991015,1.43191242827373
"2014-02-19 00:0",1.65623432523973,1.53085014520681,1.40864636851861
"2014-02-20 00:0",1.61740491872519,1.50796002272902,1.40869455227855
"2014-02-21 00:0",1.70300647190003,1.56770469062954,1.40406849836324
"2014-02-24 00:0",1.64424292732713,1.62331051366478,1.35493013522778
"2014-02-25 00:0",1.80892875990172,1.66651961704244,1.37554203090374
"2014-02-26 00:0",1.8738303374048,1.66817745270839,1.38490112469759
"2014-02-27 00:0",1.83153018175319,1.64369673205415,1.40396391954892
"2014-02-28 00:0",1.71004078943575,1.72385254633911,1.4455919206345
"2014-03-03 00:0",1.76971132836619,1.6574124835833,1.4182806129139
"2014-03-04 00:0",2.06515172664256,1.8433800028972,1.42424350927416
"2014-03-05 00:0",2.26835673907931,1.92518878653571,1.34257869892126
"2014-03-06 00:0",2.26243310086971,1.94705066200829,1.36112996237455
"2014-03-07 00:0",2.42911467647315,1.90992168550025,1.45352461770499
"2014-03-10 00:0",2.39025585486321,1.92468561080451,1.3474801482204
"2014-03-11 00:0",2.34339427241431,1.90058057074439,1.37898852526272
"2014-03-12 00:0",2.37277322407031,1.86109728298968,1.37708719698705
"2014-03-13 00:0",2.3852386255967,1.86516460507257,1.48625170964881
"2014-03-14 00:0",1.99531533988616,1.75019770968555,1.70113888228251
"2014-03-17 00:0",2.18946511341132,1.64370036108117,1.74392376806164
"2014-03-18 00:0",2.25694130781355,1.70931721660504,1.70492323942394
"2014-03-19 00:0",2.25590759699758,1.58071473921173,1.83342209309717
"2014-03-20 00:0",2.21800162266942,1.4942386472864,1.75032373627302
"2014-03-21 00:0",2.17459876671798,1.7418410576362,1.78324663331063
"2014-03-24 00:0",2.1049464373205,1.80639408367228,1.77250381210429
"2014-03-25 00:0",2.10882649149787,1.82575616102973,1.80161681780119
"2014-03-26 00:0",2.08657527091952,1.81066656197138,1.77757971508834
"2014-03-27 00:0",2.09434524125486,1.79641437035306,1.79224773475791
"2014-03-28 00:0",1.97976394244886,1.95414772217016,1.88831180333107
"2014-03-31 00:0",2.01081181490418,1.97513665319232,1.88948567608014
"2014-04-01 00:0",2.06677850903313,2.00058058761551,1.9102002448656
"2014-04-02 00:0",2.19946702905068,1.94553646748877,1.93504235049443
"2014-04-03 00:0",2.39853876174198,1.82081371880981,1.9352758195668
"2014-04-04 00:0",2.38439370608135,1.86994228676259,1.93344493431012
"2014-04-07 00:0",2.31058488472772,1.87051061918549,1.99593107222643
"2014-04-08 00:0",2.5188235394275,1.77176354270588,1.98880560972467
"2014-04-09 00:0",2.48113255301414,1.85573521734697,1.97788158790563
"2014-04-10 00:0",2.49117043837834,1.85818032333317,2.01483944648237
"2014-04-11 00:0",2.4764699645891,1.75999519644359,1.99255419888252
"2014-04-14 00:0",2.49393678505387,1.81882702395108,2.05555071913205
"2014-04-15 00:0",2.52708714171921,1.7756606954327,2.10561954516413
"2014-04-16 00:0",2.55922569761731,1.79589526414296,2.11460320460302
"2014-04-17 00:0",2.49637029325547,1.7228208847904,2.09545540135873
"2014-04-21 00:0",2.50907815191768,1.72568318988409,2.07722593518156
