obs,neg_p_values_lag_one,neg_p_values_lag_two,neg_p_values_lag_three,neg_p_values_lag_four,neg_p_values_lag_five
"2012-07-20 00:0",0.47117748692039,0.0421927663637096,0.705052477461232,0.648808477818876,0.379294757191779
"2012-07-23 00:0",0.45353904648987,0.0454585540288669,0.703053626549704,0.683960345833771,0.341873653750907
"2012-07-24 00:0",0.471906594830657,0.0400843378809887,0.684731362453538,0.690867129829805,0.360158656591532
"2012-07-25 00:0",0.458792547298608,0.0464854714904611,0.706832551182443,0.753389837042197,0.357132408024818
"2012-07-26 00:0",0.376518427867323,0.0512111043630397,0.675214479716508,0.702273518278649,0.40321718558958
"2012-07-27 00:0",0.394822639442916,0.0478749162999434,0.652389965447401,0.651292210510589,0.404414179902137
"2012-07-30 00:0",0.420681228266812,0.049851509804221,0.736644524613485,0.686388378173382,0.385466343901118
"2012-07-31 00:0",0.430686318522175,0.0578974421159066,0.731172567101654,0.556969471916114,0.417748460153806
"2012-08-01 00:0",0.453530729504628,0.0581893156244047,0.699558733866981,0.557877732418521,0.311205068986843
"2012-08-02 00:0",0.433016846822266,0.0556577802437439,0.686363006524358,0.545473782123024,0.334386633228554
"2012-08-03 00:0",0.636763112061621,0.0646889535666069,0.626171236573152,0.507513756750706,0.374585150376286
"2012-08-06 00:0",0.751561011384013,0.064949202889953,0.613448021823085,0.544685421555955,0.372243784642933
"2012-08-07 00:0",0.720955125516543,0.0810266196059091,0.640404380628045,0.553053207368589,0.374045057043085
"2012-08-08 00:0",0.756252853430957,0.0802967980459873,0.611695789865888,0.478902840341978,0.372807564996472
"2012-08-09 00:0",0.797595139016702,0.0885071057886644,0.603316322272821,0.49234240314552,0.313414731737283
"2012-08-10 00:0",0.89430035152441,0.106176169498291,0.565095115992644,0.515199028868267,0.313551380241747
"2012-08-13 00:0",0.835086521738372,0.0923391095064617,0.623258675305849,0.576331819095972,0.247306785680983
"2012-08-14 00:0",0.860344980933456,0.102606342160513,0.635828507512234,0.582317080762104,0.229844921495246
"2012-08-15 00:0",0.901892450186224,0.088359951893513,0.658995677100768,0.579474267603559,0.221540309758863
"2012-08-16 00:0",0.867994327411367,0.118948454962733,0.726919752266245,0.528108993246917,0.24382123986253
"2012-08-17 00:0",0.861122981829261,0.105862161831476,0.71817251559457,0.451098401594598,0.263175140914992
"2012-08-20 00:0",0.750232749576677,0.10736709803886,0.728038306416676,0.519438488340605,0.240356945263189
"2012-08-21 00:0",0.702640545948583,0.136195021290555,0.726100641235793,0.532177715606796,0.212973145607375
"2012-08-22 00:0",0.721136776594265,0.173773302245297,0.819897647444529,0.522897374518907,0.209246829300825
"2012-08-23 00:0",0.735062585148364,0.180609321990382,0.815488728382681,0.636597770222169,0.200381235041622
"2012-08-24 00:0",0.764754470518037,0.172230839074239,0.789544982926272,0.7006435235526,0.192810176765693
"2012-08-27 00:0",0.77862897078683,0.185172674748883,0.802728689889982,0.732420724010237,0.224466956537686
"2012-08-28 00:0",0.810470004427428,0.190405156820808,0.855899154205164,0.715380980955415,0.237389327898165
"2012-08-29 00:0",0.857298092097336,0.200790867542779,0.854303225450497,0.652127551250128,0.230613812961933
"2012-08-30 00:0",0.975105136043717,0.243905831306849,0.831792856459536,0.656920616861709,0.154361000969064
"2012-08-31 00:0",0.968791261445338,0.221151426357739,0.814701628844285,0.653440753880927,0.17172382256123
"2012-09-04 00:0",0.955063948208593,0.240286571046228,0.830076355025702,0.663054519174574,0.175146089439446
"2012-09-05 00:0",0.993428847320006,0.262087293805767,0.832820518363577,0.712117285835543,0.188922801380372
"2012-09-06 00:0",0.999878773998051,0.257762982028323,0.829984485366569,0.68858351304647,0.206687327144419
"2012-09-07 00:0",0.984928389583424,0.257708937298868,0.834079758289369,0.694963139280821,0.21902402537425
"2012-09-10 00:0",0.99563655824511,0.277239595550844,0.833015513269183,0.675742095328056,0.234822612144775
"2012-09-11 00:0",0.990699665595235,0.260342700993838,0.813247348462295,0.677594749476618,0.228151928039648
"2012-09-12 00:0",0.997028765472167,0.255709869713394,0.800148051578945,0.680537613537652,0.227329900355516
"2012-09-13 00:0",0.980094251199474,0.293202893463815,0.806373291951483,0.663423890927169,0.25788537815452
"2012-09-14 00:0",0.95576834148351,0.276230760819319,0.829168883489137,0.670877463177293,0.25734956602366
"2012-09-17 00:0",0.961279227877434,0.25480637706944,0.817694085630138,0.665233573709569,0.255388426496702
"2012-09-18 00:0",0.984921142498317,0.239076001460133,0.983811488017106,0.730025126773741,0.213556261869401
"2012-09-19 00:0",0.97804474123964,0.221439085445087,0.997036427563497,0.615997691117746,0.215350593836045
"2012-09-20 00:0",0.992065499222383,0.225922191720188,0.983729336761996,0.614404347769309,0.230193932656429
"2012-09-21 00:0",0.965467595215297,0.19981831126262,0.969259856442759,0.638399332267089,0.232182254982809
"2012-09-24 00:0",0.935790945507254,0.239065782013605,0.961539139699698,0.66465829362962,0.226207352916829
"2012-09-25 00:0",0.954671126081294,0.216461092491464,0.903386325206696,0.69079514819997,0.232675238449328
"2012-09-26 00:0",0.940964739908818,0.217614620080485,0.908789439300245,0.711424738725945,0.231071648756651
"2012-09-27 00:0",0.94396048772888,0.232007992659214,0.87961828164011,0.664451046493141,0.245039771566242
"2012-09-28 00:0",0.900437859396003,0.274415759512918,0.875537379545485,0.691368806289421,0.221190124175974
"2012-10-01 00:0",0.889941769709069,0.302725030255789,0.811736671804677,0.69722278869227,0.229826682569818
"2012-10-02 00:0",0.938712733678705,0.310916340242419,0.748399400210327,0.637421727659278,0.218449258979644
"2012-10-03 00:0",0.938845135610665,0.325598390576745,0.744593616996186,0.653784737545621,0.249484503457364
"2012-10-04 00:0",0.969705038001606,0.378166608557201,0.828919179417181,0.691995763269517,0.317135801437677
"2012-10-05 00:0",0.978208217223747,0.375811169603521,0.817026589170572,0.67254802472996,0.321884641860091
"2012-10-08 00:0",0.968563659640596,0.366353333648604,0.798043284655048,0.697914681577971,0.281334239315151
"2012-10-09 00:0",0.956793767055295,0.378490300929859,0.85614636534865,0.799871744368932,0.266158109067453
"2012-10-10 00:0",0.914296476579668,0.339179975484855,0.878338947032502,0.883090675080859,0.214577626273853
"2012-10-11 00:0",0.919352265922114,0.383056529645146,0.894090389689068,0.889642106120437,0.200487888694192
"2012-10-12 00:0",0.948660997626505,0.394981867440632,0.829481383992702,0.817778029789563,0.203169901728408
"2012-10-15 00:0",0.919271476216004,0.4654744891148,0.842102499315284,0.907237373612377,0.187001460410244
"2012-10-16 00:0",0.972802301201554,0.455347633532041,0.858651327069239,0.949610484403134,0.20229658952819
"2012-10-17 00:0",0.989312879854332,0.489237643826245,0.813701908070857,0.784326727953075,0.220971488030262
"2012-10-18 00:0",0.952402127614133,0.514480122742505,0.786250255459785,0.823152083770834,0.181650953223313
"2012-10-19 00:0",0.9473549247164,0.524334476744718,0.78838353429788,0.847468170336011,0.179278225065527
"2012-10-22 00:0",0.830119091249981,0.622214498306232,0.679456300117236,0.917087047870883,0.274042039658725
"2012-10-23 00:0",0.792152176863729,0.69812622910591,0.71091318192101,0.898177028730206,0.262091887175797
"2012-10-24 00:0",0.786440355121955,0.771877363002801,0.799928748984585,0.952039990514093,0.285262569614688
"2012-10-25 00:0",0.713823592477086,0.79991350106445,0.751464332309611,0.847255026183045,0.30909107708299
"2012-10-26 00:0",0.889130152787525,0.598122285929576,0.675370438742106,0.807095365439542,0.332230674079153
"2012-10-31 00:0",0.808893191285355,0.678715444270655,0.855161988209111,0.917583319821838,0.35306966500951
"2012-11-01 00:0",0.834542894331734,0.60316071817605,0.805511379155984,0.693964393845128,0.401172339808778
"2012-11-02 00:0",0.82568064357988,0.595718541761987,0.798864634348131,0.616124954327015,0.354933316435824
"2012-11-05 00:0",0.923595266601546,0.669569528377776,0.745214844887186,0.470048217092033,0.568621846047475
"2012-11-06 00:0",0.930596712219639,0.849348326749149,0.699947926635634,0.493410399173061,0.509885176311928
"2012-11-07 00:0",0.932276368948568,0.839317740436448,0.702245568285489,0.475678417302334,0.503200666715829
"2012-11-08 00:0",0.930467568200313,0.831914112915186,0.703002590531379,0.574499534947636,0.541166959379831
"2012-11-09 00:0",0.952815257338794,0.828315078186739,0.702900457805547,0.568008429225008,0.506270951676862
"2012-11-12 00:0",0.961394384927491,0.850589829716548,0.703097822657965,0.56172846073347,0.494572639705506
"2012-11-13 00:0",0.973179408884989,0.86822276319822,0.69825514465405,0.558867882723534,0.49833146503352
"2012-11-14 00:0",0.962229597489983,0.867773552183941,0.690879234945501,0.578338977208324,0.493414420893866
"2012-11-15 00:0",0.937505484808205,0.863346597246257,0.693700686979123,0.587107724959512,0.503111015655144
"2012-11-16 00:0",0.909967133748597,0.826063812864799,0.699658973612689,0.584939698911632,0.512773972174989
"2012-11-19 00:0",0.826472128366564,0.803930328854556,0.740283762871261,0.580060699590898,0.502585642397503
"2012-11-20 00:0",0.805836886793776,0.714525009561067,0.754384851486497,0.543664262577286,0.489538671399543
"2012-11-21 00:0",0.809534265567752,0.740647687150526,0.793197143612152,0.533636168218792,0.471229886291575
"2012-11-23 00:0",0.730166028367351,0.746183217349642,0.842291931030408,0.577881740671017,0.487882146003742
"2012-11-26 00:0",0.717629231526677,0.821383816981239,0.848704879094007,0.616599804572161,0.518794168832795
"2012-11-27 00:0",0.698347451704638,0.81436399741429,0.782248800369007,0.60605035338219,0.563997811595168
"2012-11-28 00:0",0.654796279312285,0.865383188674714,0.838620114924342,0.669839499112068,0.563514141682455
"2012-11-29 00:0",0.6621949734681,0.790696650477372,0.840272677501248,0.650713264107631,0.63711338015109
"2012-11-30 00:0",0.5902214178614,0.804825975212253,0.859246953528572,0.518769952673642,0.759338733247465
"2012-12-03 00:0",0.60005870168103,0.775084584178638,0.843202603049669,0.467258729553115,0.802988187841968
"2012-12-04 00:0",0.623619278092566,0.78324574809773,0.781632563323001,0.443524925184328,0.85819744078516
"2012-12-05 00:0",0.737240696806267,0.713913387807868,0.786378805787675,0.373122399744665,0.874829848199937
"2012-12-06 00:0",0.831498781446099,0.906093232830838,0.854530993494162,0.358984300352942,0.761997743346217
"2012-12-07 00:0",0.832207399254907,0.985422456071519,0.698554714047718,0.34259205410998,0.737930459439331
"2012-12-10 00:0",0.872543012689896,0.982196227269775,0.6353238609119,0.526296510030456,0.677382287893263
"2012-12-11 00:0",0.894069306130674,0.998537638824363,0.636872126733029,0.500761316756553,0.623381299525451
"2012-12-12 00:0",0.862095825356099,0.957045577401928,0.62093957844741,0.602418546210362,0.702431154012355
"2012-12-13 00:0",0.94180046861241,0.965237736585643,0.544725898822443,0.5400480491257,0.757366873869026
"2012-12-14 00:0",0.978780068675502,0.819488261549908,0.499174698901184,0.467395383207961,0.813589250720916
"2012-12-17 00:0",0.965998181228875,0.839522364829797,0.529146535870139,0.48845528743907,0.787923938511377
"2012-12-18 00:0",0.944280860005124,0.834675548381355,0.516865181258676,0.425433484694938,0.789288214647471
"2012-12-19 00:0",0.972867046900878,0.865607086225542,0.528289326064786,0.431191176908759,0.862427228408652
"2012-12-20 00:0",0.99815193553208,0.863875510237819,0.512754882608365,0.439305292085764,0.847082625528784
"2012-12-21 00:0",0.997591913594792,0.829215805914683,0.494735922419495,0.429498686056774,0.827098662342084
"2012-12-24 00:0",0.935894235659327,0.836970430421368,0.469731871280085,0.414637756841159,0.865008065056283
"2012-12-26 00:0",0.996229803659642,0.88882846846902,0.467837569026116,0.382663782679343,0.861026386464072
"2012-12-27 00:0",0.973545262539371,0.855143420266343,0.485442112370535,0.375976104070375,0.896242709930674
"2012-12-28 00:0",0.959383634943198,0.855225410796524,0.513770511688967,0.351968355338373,0.892054286503015
"2012-12-31 00:0",0.968496752727065,0.822441956678435,0.559600056671441,0.407907573527882,0.981543216387595
"2013-01-02 00:0",0.931707166222926,0.729089254171692,0.576371201513724,0.368940042989381,0.917812891963473
"2013-01-03 00:0",0.805383333479638,0.692893295499353,0.50418970751624,0.355140620928512,0.77129189315676
"2013-01-04 00:0",0.588217324863863,0.49814618704023,0.302203334957657,0.209366978555841,0.846896608078702
"2013-01-07 00:0",0.487629062392596,0.477197036494565,0.227611176734244,0.201263178754939,0.767089417047271
"2013-01-08 00:0",0.519707379541984,0.57091701382503,0.238257015068526,0.254383950981901,0.778218848690187
"2013-01-09 00:0",0.518525714870236,0.616842640486647,0.26321585153112,0.273277136446356,0.858519994814604
"2013-01-10 00:0",0.585315644177719,0.625101505615503,0.290688871723822,0.349068616405679,0.860213938674347
"2013-01-11 00:0",0.568064632703194,0.733703395454873,0.307588161586933,0.344862728350032,0.845258076299302
"2013-01-14 00:0",0.662021144305694,0.945665858619154,0.0445212530845909,0.323503385847599,0.856320241899971
"2013-01-15 00:0",0.611530108697029,0.991545082908648,0.0531085070038929,0.274424208491785,0.836345570145646
"2013-01-16 00:0",0.61803398433009,0.924790969104812,0.0564511705608421,0.264149978684246,0.932010805973334
"2013-01-17 00:0",0.745356017129171,0.975070905539185,0.0403289930792127,0.248762661585029,0.99233984212298
"2013-01-18 00:0",0.744294645718952,0.969875925348664,0.0369781292961495,0.264588824635496,0.996882991033393
"2013-01-22 00:0",0.715365898865701,0.99283793565503,0.0451079430761296,0.220392153220124,0.984206965460891
"2013-01-23 00:0",0.695877981027381,0.835592198814747,0.0475328701549519,0.455318363581465,0.848750412958775
"2013-01-24 00:0",0.766366595235586,0.899760408783805,0.0623036540272858,0.475694002979118,0.930144185129577
"2013-01-25 00:0",0.721461979450251,0.85796246890762,0.0581365808013498,0.422252336357934,0.952846188825637
"2013-01-28 00:0",0.731673178618256,0.857289282238636,0.0546348363620364,0.406244811671137,0.932401194048729
"2013-01-29 00:0",0.726961906970834,0.885821171610809,0.0554546927127073,0.363105551800883,0.910332782958335
"2013-01-30 00:0",0.768887442884683,0.889315697258754,0.0600988948673895,0.37126641103836,0.883947896126783
"2013-01-31 00:0",0.708789070683325,0.901089406718616,0.0618693176238643,0.347519930422247,0.855866528526295
"2013-02-01 00:0",0.749130417172456,0.933178894221512,0.0625646120802819,0.346427341685662,0.884172386746666
"2013-02-04 00:0",0.751817765495696,0.921130566697471,0.0662728439718059,0.303061057556883,0.880492465510485
"2013-02-05 00:0",0.847717108562683,0.889253138969994,0.0689977773366022,0.319759544220588,0.971355405557965
"2013-02-06 00:0",0.82781247104067,0.873097712089932,0.0624986772121495,0.279848418323141,0.901358175804096
"2013-02-07 00:0",0.796718643774364,0.9346138120814,0.0719194051497947,0.294643585132908,0.947431059536736
"2013-02-08 00:0",0.771421740240841,0.935445906285237,0.0708677148702846,0.226378698093564,0.942208490311539
"2013-02-11 00:0",0.787949844617878,0.942552432365487,0.0754722052365685,0.215300383027601,0.881406965610082
"2013-02-12 00:0",0.711119000996615,0.886406124725943,0.0810361730723193,0.194966296414677,0.901583568217769
"2013-02-13 00:0",0.706755753728955,0.956191676142964,0.0857501677420144,0.311108783248591,0.93995966999664
"2013-02-14 00:0",0.693276004939202,0.906387060787383,0.0974391169552959,0.32812972849712,0.961452999932815
"2013-02-15 00:0",0.899495410730603,0.790967361131315,0.147008295399438,0.197066647071284,0.909674831343429
"2013-02-19 00:0",0.791091098000141,0.995575431614531,0.11338201671002,0.173770334564045,0.96686290310869
"2013-02-20 00:0",0.828379705017704,0.919790600417067,0.0968117065678242,0.136063881032179,0.874851237211643
"2013-02-21 00:0",0.788037820149505,0.924785760498348,0.109291320326588,0.172049618855772,0.919390094934661
"2013-02-22 00:0",0.7191162583225,0.848190411863558,0.119998221454547,0.188779220884999,0.939127090961789
"2013-02-25 00:0",0.670005451286377,0.632316890598486,0.081864380092655,0.230754181631467,0.981699068085624
"2013-02-26 00:0",0.664278151696962,0.643035059715667,0.0801528378698871,0.262891261393107,0.987703159713043
"2013-02-27 00:0",0.668521486988493,0.65763671593829,0.0784508673996493,0.205132261856987,0.922643627737629
"2013-02-28 00:0",0.622140375323468,0.777315590171958,0.0742690178738271,0.195307662418618,0.86610780124558
"2013-03-01 00:0",0.607692440181203,0.845628278519766,0.0580643027451089,0.223636269258496,0.873009333443153
"2013-03-04 00:0",0.581565461046462,0.782012415914448,0.0637898888765379,0.224040079443404,0.839381769137264
"2013-03-05 00:0",0.58229037888588,0.772501085574256,0.0613474126910506,0.230190175166765,0.848721994091327
"2013-03-06 00:0",0.60196026217076,0.759523099069346,0.0691566818124085,0.264827189710338,0.776566442165856
"2013-03-07 00:0",0.538701498080138,0.736181018982051,0.0731315879722959,0.207512270104855,0.71558423933563
"2013-03-08 00:0",0.513453697474627,0.81966680983187,0.0753871978101474,0.205894833341545,0.776392739135606
"2013-03-11 00:0",0.553324261136584,0.866802136205125,0.0611902638078179,0.203545822081342,0.786411369358665
"2013-03-12 00:0",0.531823741655697,0.727737341477333,0.0545317662040151,0.253924509778137,0.814530975829585
"2013-03-13 00:0",0.521667516477102,0.762745388227191,0.0682963104344604,0.288398873194385,0.725980158433917
"2013-03-14 00:0",0.540274552644427,0.75778881206935,0.0712692282350126,0.31522866744419,0.737844753516665
"2013-03-15 00:0",0.534148067124419,0.768284852183911,0.0701038653404052,0.308622207269163,0.708239837435082
"2013-03-18 00:0",0.489598564283262,0.881832467437331,0.058624329889865,0.337465323077937,0.717963670101318
"2013-03-19 00:0",0.493952434162948,0.919992184076317,0.0414555856499836,0.394874868434302,0.69566590416052
"2013-03-20 00:0",0.574184457703864,0.802482945020329,0.0513530117054802,0.518990438473846,0.668269951190375
"2013-03-21 00:0",0.575064613936132,0.668516535437424,0.0872997730403408,0.409694581935204,0.656934107690691
"2013-03-22 00:0",0.499633911575914,0.746760471670173,0.118056763083319,0.182256415697265,0.942676055932147
"2013-03-25 00:0",0.54996008036979,0.712104671719746,0.124337188789563,0.228235143616269,0.773731426043018
"2013-03-26 00:0",0.574305259262645,0.677065573315613,0.134256004318753,0.216022692826316,0.716044414217783
"2013-03-27 00:0",0.555314099524415,0.661729647331202,0.116458605715285,0.198767568585961,0.731947485804678
"2013-03-28 00:0",0.562686589109999,0.64950571730452,0.115253620575532,0.188827820107564,0.727115960271291
"2013-04-01 00:0",0.6033824150441,0.552567964540435,0.111220373870814,0.162927954022053,0.733457387142054
"2013-04-02 00:0",0.610313892455144,0.593299024413309,0.0857617758266006,0.160125547409742,0.701970619172855
"2013-04-03 00:0",0.569657648830574,0.695548888886778,0.071657941688431,0.234596374951462,0.730124792881323
"2013-04-04 00:0",0.550561135403923,0.604979307940105,0.0810567397910393,0.172564281136528,0.856448704844838
"2013-04-05 00:0",0.563752148988734,0.624312464297062,0.079372306155035,0.219897372837466,0.840388279321501
"2013-04-08 00:0",0.520940216522413,0.548272346920994,0.0755912326295489,0.178259620258448,0.837634510715022
"2013-04-09 00:0",0.577173977471831,0.512371814297924,0.075127068742956,0.181082558256503,0.822535606286011
"2013-04-10 00:0",0.649380677613513,0.600608996057192,0.0985122361043793,0.274129477416805,0.838941692310548
"2013-04-11 00:0",0.666227903229464,0.55210387630888,0.102834530804267,0.215482360451074,0.767175390510262
"2013-04-12 00:0",0.655310373667674,0.504332875599808,0.127285322335294,0.266568260552051,0.802105694086007
"2013-04-15 00:0",0.634446786332223,0.498068035141002,0.142871875645895,0.210656641803927,0.720482891149728
"2013-04-16 00:0",0.547914099586213,0.442765534480361,0.132914494715059,0.189655161652996,0.798941716973885
"2013-04-17 00:0",0.549304765311715,0.414745631792525,0.125598060027912,0.182133441162436,0.789775661713535
"2013-04-18 00:0",0.545363810858575,0.409057203459631,0.125106154996787,0.215546226398839,0.808648406417057
"2013-04-19 00:0",0.670900834120564,0.388692285557754,0.113878058167496,0.169897617716107,0.928225889656226
"2013-04-22 00:0",0.627087129033767,0.519876558345555,0.11287033755982,0.161967880407064,0.985430766663117
"2013-04-23 00:0",0.666587816041576,0.530370893885826,0.0979411690094362,0.169001905111417,0.991868476790315
"2013-04-24 00:0",0.666019578069884,0.516170972369771,0.103593620680849,0.184700925181609,0.993538061333738
"2013-04-25 00:0",0.704484493792891,0.517607800637431,0.101874624383686,0.196335723896548,0.976048807309812
"2013-04-26 00:0",0.771213243409291,0.581239681037275,0.101679825073485,0.158029005834487,0.947985236148484
"2013-04-29 00:0",0.726513312624604,0.707118845785563,0.152599307854161,0.168632446392505,0.867787137058675
"2013-04-30 00:0",0.799448778221222,0.59729678332682,0.176940238820233,0.202680681821439,0.872650528742792
"2013-05-01 00:0",0.807837813670255,0.559150551631491,0.207944098095155,0.16343498997892,0.804355796290326
"2013-05-02 00:0",0.70268223244025,0.783158062322338,0.1381886429584,0.256917182590447,0.793734223786275
"2013-05-03 00:0",0.705410150101972,0.765588629260102,0.153172279059688,0.237365174834123,0.754082181451937
"2013-05-06 00:0",0.745731105035337,0.777524740370122,0.174674352617526,0.149348240963382,0.829673609541622
"2013-05-07 00:0",0.791997133723137,0.652139630963195,0.16978813253825,0.111727895285315,0.87800982967091
"2013-05-08 00:0",0.802452510883944,0.548711608117618,0.197881422515915,0.11272932729707,0.939485895349102
"2013-05-09 00:0",0.947951132255571,0.595500077537261,0.118418483727654,0.17997705309344,0.911541278928624
"2013-05-10 00:0",0.988683709839271,0.654066694806956,0.12619653106863,0.152064261119646,0.961276385672352
"2013-05-13 00:0",0.993745485744203,0.558489075823908,0.115679107652696,0.13358288411177,0.995826932166716
"2013-05-14 00:0",0.962838266026892,0.595589669132924,0.134606404935129,0.134418300889143,0.947152633624264
"2013-05-15 00:0",0.286351077487726,0.622953621854679,0.248242771515599,0.285322745109807,0.473055055567914
"2013-05-16 00:0",0.256755752257488,0.479249850909441,0.260761608765263,0.373987862895639,0.466162503039528
"2013-05-17 00:0",0.259985959346723,0.518455612136871,0.327946790188404,0.411910063456301,0.499594647114388
"2013-05-20 00:0",0.13682271926825,0.48260711012137,0.508167435624704,0.299149980229115,0.826414678977053
"2013-05-21 00:0",0.138065844196402,0.439661048211141,0.506856928776157,0.337118187657231,0.827778181408097
"2013-05-22 00:0",0.143494722093241,0.415939432447288,0.602191745956021,0.330848521663683,0.745206685228822
"2013-05-23 00:0",0.153167553334677,0.420850525939085,0.629230213870327,0.265617601881002,0.74033880082193
"2013-05-24 00:0",0.175567862785782,0.531584983694944,0.637673952001427,0.292150421558445,0.623389088943123
"2013-05-28 00:0",0.192866167971351,0.518882654514764,0.477152140394381,0.285452353990813,0.570587543510433
"2013-05-29 00:0",0.239191684338057,0.549638971822482,0.487076271170041,0.246153083825892,0.591118527226628
"2013-05-30 00:0",0.26847520609635,0.538254262929564,0.473129547889952,0.315600252744973,0.559553268546639
"2013-05-31 00:0",0.283116900300563,0.550030883231603,0.405926859725562,0.301206702950927,0.491236216715416
"2013-06-03 00:0",0.295459463356981,0.534921792021877,0.365263957046542,0.293141232454482,0.502368289245713
"2013-06-04 00:0",0.36445935313896,0.572401321480833,0.368704901500393,0.255973436337881,0.422218655658556
"2013-06-05 00:0",0.378843584186565,0.559994606648448,0.382710162888712,0.243513690815706,0.398702210436852
"2013-06-06 00:0",0.403426387227266,0.590700731351726,0.476897820185303,0.32464398329146,0.364478149397061
"2013-06-07 00:0",0.410710662698197,0.602726188620067,0.492353401731668,0.397973057673467,0.406878834660488
"2013-06-10 00:0",0.429460080580537,0.619107352501095,0.488190477850618,0.407312535155687,0.507656962910549
"2013-06-11 00:0",0.510087811251885,0.588482332178564,0.481548522241215,0.420631427923641,0.50127340149761
"2013-06-12 00:0",0.532501300927074,0.594065234405184,0.491191167193743,0.431313229083397,0.503115765866083
"2013-06-13 00:0",0.556473406446143,0.553451715494657,0.490126588638462,0.403507678368059,0.479424516629634
"2013-06-14 00:0",0.55023131092887,0.563587405038354,0.481088020439518,0.402728626820847,0.475382905315948
"2013-06-17 00:0",0.563740430452942,0.578199881652435,0.470082843178073,0.429964928258089,0.51890458818736
"2013-06-18 00:0",0.558693917663389,0.584804785029974,0.495787705219381,0.413434441669606,0.544006004065036
"2013-06-19 00:0",0.490818296090901,0.585097890879262,0.56544337922069,0.455174800323165,0.489269370015831
"2013-06-20 00:0",0.483337217573988,0.61598880824702,0.564102228734726,0.450191773597115,0.504020808685577
"2013-06-21 00:0",0.506917005505399,0.632545050050152,0.49958704285806,0.454933132060554,0.488419283395739
"2013-06-24 00:0",0.518114434421135,0.639072203623162,0.516141454714668,0.383777820064014,0.489073214257538
"2013-06-25 00:0",0.468028915858162,0.653703663016418,0.585257195745405,0.358857733510984,0.604631866600664
"2013-06-26 00:0",0.519973242776616,0.623573746442836,0.610982540896715,0.405255123786098,0.585008671935933
"2013-06-27 00:0",0.489670617713921,0.490619581090285,0.633953437745526,0.377195604309476,0.55253891807197
"2013-06-28 00:0",0.513208589957535,0.494384824971357,0.570029915296394,0.367125150240138,0.53903550207017
"2013-07-01 00:0",0.371920647224608,0.546716632653985,0.65608966441786,0.279161063907569,0.505223733414184
"2013-07-02 00:0",0.378217357224749,0.506578511793525,0.656392624216248,0.297152332417801,0.518592983050292
"2013-07-03 00:0",0.363596863131558,0.46976640788844,0.790532924331088,0.308048033630192,0.471466363152821
"2013-07-05 00:0",0.350717860712234,0.410853924657369,0.710767613611813,0.459574217124819,0.481006808039538
"2013-07-08 00:0",0.311835815912831,0.400534815861183,0.709773632715364,0.44756729752636,0.524973079246821
"2013-07-09 00:0",0.334184246668938,0.362355052302005,0.724670272915916,0.527961658874809,0.544164583749888
"2013-07-10 00:0",0.393049061565226,0.227394890041036,0.467121693850423,0.489448671234735,0.521214000922121
"2013-07-11 00:0",0.376058338934228,0.19782799906213,0.535760505235154,0.596933746600337,0.537292543878497
"2013-07-12 00:0",0.36977743019426,0.160762159502475,0.456140731208228,0.614399231373465,0.616944910546683
"2013-07-15 00:0",0.394808818560213,0.164752303927485,0.525938937341643,0.741583603818175,0.597853330778207
"2013-07-16 00:0",0.397633252248494,0.153915301477114,0.550591080445451,0.726653252329676,0.607214587262525
"2013-07-17 00:0",0.393677843312408,0.160814404253875,0.517651738500544,0.808880339372702,0.607249140344177
"2013-07-18 00:0",0.379235515065312,0.15858032850769,0.508302213808174,0.881156144355349,0.579090971820971
"2013-07-19 00:0",0.347382824248701,0.119492237815917,0.513491692039217,0.863382521907295,0.616543252103645
"2013-07-22 00:0",0.359540796310072,0.132526950697475,0.576640124415452,0.856971207487193,0.620030841676179
"2013-07-23 00:0",0.332050067256984,0.1163170236057,0.530034462418516,0.72373493896093,0.618224382005872
"2013-07-24 00:0",0.380881625089489,0.231279166606321,0.610587709779774,0.673583412844398,0.578824646119735
"2013-07-25 00:0",0.402815441290818,0.241466197286205,0.711859592781365,0.732867098879142,0.580676556608813
"2013-07-26 00:0",0.406699180372529,0.242870682143384,0.608147520429004,0.601579348132143,0.564904781375592
"2013-07-29 00:0",0.359213332327042,0.250990395396202,0.615881876818309,0.448721640616879,0.403708607216071
"2013-07-30 00:0",0.358280778749011,0.240626472597095,0.612320482919091,0.467826639119858,0.367808463913429
"2013-07-31 00:0",0.354330863917311,0.241393944759752,0.6222655121791,0.448472499568756,0.376792660644029
"2013-08-01 00:0",0.425539060494314,0.22350752322959,0.641555146825672,0.535345122383585,0.315703193476267
"2013-08-02 00:0",0.447623879555733,0.277388798585041,0.63422069347218,0.535936627136777,0.331316108570138
"2013-08-05 00:0",0.456338097557177,0.267418572373278,0.600277186140236,0.539541946639664,0.328485263318134
"2013-08-06 00:0",0.474108707575407,0.268600155218562,0.627920354943373,0.604142687410689,0.322143098784824
"2013-08-07 00:0",0.494037900284033,0.206537715050143,0.669413259044775,0.576901090223356,0.284435378401811
"2013-08-08 00:0",0.543796959574564,0.202361622211289,0.720275154995441,0.568220452359693,0.288493585728237
"2013-08-09 00:0",0.500859576556242,0.156537134527766,0.707953962797944,0.489191280707493,0.312498641429112
"2013-08-12 00:0",0.461642623581789,0.106389003047938,0.371000684832825,0.449442260128794,0.180980249287978
